,score
2021-01-15 00:00:00+00:00,0.3818
2021-01-19 00:00:00+00:00,0.9425
2021-02-09 00:00:00+00:00,0.0
2021-02-10 00:00:00+00:00,0.7148
2021-02-11 00:00:00+00:00,0.02059999999999995
2021-02-24 00:00:00+00:00,0.0
2021-03-05 00:00:00+00:00,0.2023
2021-04-07 00:00:00+00:00,0.0
2021-04-09 00:00:00+00:00,-0.128
2021-04-23 00:00:00+00:00,0.2023
2021-05-04 00:00:00+00:00,0.0
2021-05-05 00:00:00+00:00,-1.0455999999999999
2021-05-13 00:00:00+00:00,0.0
2021-05-25 00:00:00+00:00,0.0
2021-06-22 00:00:00+00:00,0.0
2021-07-02 00:00:00+00:00,-0.6249
2021-07-21 00:00:00+00:00,0.296
2021-07-27 00:00:00+00:00,-0.1779
2021-08-03 00:00:00+00:00,0.0
2021-08-04 00:00:00+00:00,-0.09369999999999998
2021-08-05 00:00:00+00:00,0.0
2021-08-09 00:00:00+00:00,0.0
2021-08-24 00:00:00+00:00,0.0
2021-08-25 00:00:00+00:00,0.0
2021-09-08 00:00:00+00:00,0.0
2021-09-10 00:00:00+00:00,0.0
2021-10-13 00:00:00+00:00,0.2023
2021-11-02 00:00:00+00:00,0.2023
2021-11-03 00:00:00+00:00,-0.3612
2021-11-04 00:00:00+00:00,-0.3612
2022-01-13 00:00:00+00:00,-0.4588
2022-01-19 00:00:00+00:00,0.91
2022-01-20 00:00:00+00:00,-0.6703
2022-01-21 00:00:00+00:00,-0.128
2022-01-24 00:00:00+00:00,0.0
2022-01-25 00:00:00+00:00,-0.4588
2022-01-26 00:00:00+00:00,0.25
2022-01-28 00:00:00+00:00,-0.128
2022-02-01 00:00:00+00:00,0.0
2022-02-08 00:00:00+00:00,0.0
2022-02-09 00:00:00+00:00,-0.4892
2022-03-08 00:00:00+00:00,-0.2023
2022-03-16 00:00:00+00:00,0.34
2022-03-23 00:00:00+00:00,0.803
2022-04-19 00:00:00+00:00,-0.128
2022-04-28 00:00:00+00:00,-0.2023
2022-05-03 00:00:00+00:00,0.0
2022-05-04 00:00:00+00:00,-0.3136
2022-05-05 00:00:00+00:00,0.0
2022-05-10 00:00:00+00:00,0.0
2022-05-23 00:00:00+00:00,-0.128
2022-06-07 00:00:00+00:00,0.0
2022-06-23 00:00:00+00:00,-0.4588
2022-07-13 00:00:00+00:00,0.0
2022-07-18 00:00:00+00:00,-0.5868
2022-07-25 00:00:00+00:00,0.2023
2022-07-28 00:00:00+00:00,0.0
2022-08-02 00:00:00+00:00,0.0
2022-08-03 00:00:00+00:00,-0.044600000000000084
2022-08-04 00:00:00+00:00,0.0
2022-08-15 00:00:00+00:00,-0.40420000000000006
2022-09-01 00:00:00+00:00,0.2023
2022-09-06 00:00:00+00:00,0.4767
