,score
2021-01-20 00:00:00+00:00,0.2023
2021-01-22 00:00:00+00:00,0.296
2021-02-09 00:00:00+00:00,0.49829999999999997
2021-02-10 00:00:00+00:00,0.0
2021-02-18 00:00:00+00:00,0.0
2021-03-05 00:00:00+00:00,0.0
2021-03-15 00:00:00+00:00,0.0
2021-03-16 00:00:00+00:00,0.0
2021-03-19 00:00:00+00:00,0.49829999999999997
2021-03-24 00:00:00+00:00,-0.128
2021-03-25 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,0.2023
2021-04-27 00:00:00+00:00,0.0
2021-04-29 00:00:00+00:00,0.2023
2021-05-06 00:00:00+00:00,0.0
2021-05-26 00:00:00+00:00,0.0
2021-05-28 00:00:00+00:00,0.0
2021-06-01 00:00:00+00:00,0.2023
2021-06-02 00:00:00+00:00,0.0
2021-06-03 00:00:00+00:00,0.2023
2021-06-08 00:00:00+00:00,0.0
2021-06-11 00:00:00+00:00,0.0
2021-06-14 00:00:00+00:00,0.2023
2021-06-15 00:00:00+00:00,0.2023
2021-07-12 00:00:00+00:00,0.0
2021-07-15 00:00:00+00:00,0.0
2021-07-16 00:00:00+00:00,0.0
2021-07-20 00:00:00+00:00,0.0
2021-07-21 00:00:00+00:00,0.0
2021-07-27 00:00:00+00:00,0.0
2021-07-28 00:00:00+00:00,0.0
2021-07-29 00:00:00+00:00,0.0
2021-08-02 00:00:00+00:00,0.0
2021-08-05 00:00:00+00:00,0.0
2021-08-06 00:00:00+00:00,0.2023
2021-08-21 00:00:00+00:00,0.0
2021-08-24 00:00:00+00:00,0.0
2021-08-26 00:00:00+00:00,0.25
2021-09-01 00:00:00+00:00,0.2023
2021-09-20 00:00:00+00:00,0.296
2021-09-21 00:00:00+00:00,0.3818
2021-09-23 00:00:00+00:00,0.2023
2021-09-29 00:00:00+00:00,0.0
2021-10-26 00:00:00+00:00,0.0
2021-12-07 00:00:00+00:00,0.2023
2021-12-13 00:00:00+00:00,0.0
2021-12-16 00:00:00+00:00,0.2023
2022-02-01 00:00:00+00:00,0.0
2022-02-15 00:00:00+00:00,0.0
2022-02-16 00:00:00+00:00,-0.128
2022-03-22 00:00:00+00:00,0.0
2022-03-24 00:00:00+00:00,-0.128
2022-04-08 00:00:00+00:00,0.0
2022-04-25 00:00:00+00:00,0.0
2022-04-26 00:00:00+00:00,0.0
2022-05-05 00:00:00+00:00,-0.128
2022-05-10 00:00:00+00:00,-0.128
2022-05-17 00:00:00+00:00,0.0743
2022-05-19 00:00:00+00:00,-0.128
2022-05-20 00:00:00+00:00,-0.5423
2022-05-25 00:00:00+00:00,-0.128
2022-06-10 00:00:00+00:00,-0.2023
2022-06-13 00:00:00+00:00,-0.2023
2022-06-14 00:00:00+00:00,-0.0743
2022-06-21 00:00:00+00:00,0.25
2022-06-22 00:00:00+00:00,0.0743
2022-06-23 00:00:00+00:00,0.5841
2022-06-24 00:00:00+00:00,0.1779
2022-06-27 00:00:00+00:00,-0.128
2022-06-30 00:00:00+00:00,0.3308
2022-07-15 00:00:00+00:00,-0.128
2022-07-18 00:00:00+00:00,0.4588
2022-07-20 00:00:00+00:00,0.47619999999999996
2022-07-25 00:00:00+00:00,0.0
2022-07-26 00:00:00+00:00,0.0
2022-07-28 00:00:00+00:00,0.0
2022-07-29 00:00:00+00:00,0.0
2022-08-03 00:00:00+00:00,0.4588
2022-08-11 00:00:00+00:00,0.0
2022-08-16 00:00:00+00:00,0.0
2022-09-15 00:00:00+00:00,0.0
2022-09-19 00:00:00+00:00,-0.256
2022-09-20 00:00:00+00:00,0.25
