,score
2021-01-05 00:00:00+00:00,0.0
2021-01-14 00:00:00+00:00,0.5766
2021-01-25 00:00:00+00:00,-0.128
2021-02-18 00:00:00+00:00,0.0
2021-02-20 00:00:00+00:00,0.0
2021-02-22 00:00:00+00:00,0.19329999999999997
2021-02-23 00:00:00+00:00,-0.33030000000000004
2021-02-26 00:00:00+00:00,-0.2023
2021-03-02 00:00:00+00:00,0.368
2021-03-03 00:00:00+00:00,-0.2023
2021-03-04 00:00:00+00:00,-0.2023
2021-03-08 00:00:00+00:00,0.551
2021-03-10 00:00:00+00:00,-0.128
2021-03-18 00:00:00+00:00,0.0
2021-03-22 00:00:00+00:00,0.296
2021-04-08 00:00:00+00:00,-0.2023
2021-04-13 00:00:00+00:00,-0.2023
2021-04-22 00:00:00+00:00,0.296
2021-04-30 00:00:00+00:00,0.296
2021-05-09 00:00:00+00:00,0.0258
2021-05-10 00:00:00+00:00,0.5106
2021-05-20 00:00:00+00:00,0.0
2021-06-03 00:00:00+00:00,0.296
2021-06-15 00:00:00+00:00,0.2023
2021-06-24 00:00:00+00:00,0.0772
2021-07-02 00:00:00+00:00,0.7962
2021-07-27 00:00:00+00:00,0.25
2021-07-29 00:00:00+00:00,0.131
2021-08-08 00:00:00+00:00,0.0
2021-08-09 00:00:00+00:00,0.0
2021-08-13 00:00:00+00:00,0.296
2021-09-03 00:00:00+00:00,0.296
2021-09-15 00:00:00+00:00,0.296
2021-10-20 00:00:00+00:00,0.0
2021-11-08 00:00:00+00:00,0.0
2021-11-16 00:00:00+00:00,0.0
2021-11-23 00:00:00+00:00,0.0
2021-11-26 00:00:00+00:00,0.4019
2021-11-30 00:00:00+00:00,0.0258
2021-12-01 00:00:00+00:00,1.0123
2021-12-02 00:00:00+00:00,0.0
2021-12-09 00:00:00+00:00,0.0
2021-12-14 00:00:00+00:00,0.3612
2021-12-28 00:00:00+00:00,0.3595
2021-12-31 00:00:00+00:00,-0.6249
2022-01-06 00:00:00+00:00,0.0
2022-01-20 00:00:00+00:00,-0.5106
2022-02-02 00:00:00+00:00,0.8864000000000001
2022-02-03 00:00:00+00:00,0.8429
2022-02-06 00:00:00+00:00,0.0
2022-02-16 00:00:00+00:00,0.0
2022-02-27 00:00:00+00:00,0.1779
2022-02-28 00:00:00+00:00,-0.296
2022-03-01 00:00:00+00:00,0.3802
2022-03-04 00:00:00+00:00,0.296
2022-03-09 00:00:00+00:00,-0.0258
2022-03-10 00:00:00+00:00,-0.128
2022-03-15 00:00:00+00:00,0.6597
2022-03-16 00:00:00+00:00,0.3487
2022-03-17 00:00:00+00:00,-0.4404
2022-04-03 00:00:00+00:00,0.0
2022-04-12 00:00:00+00:00,-0.296
2022-04-13 00:00:00+00:00,-0.7899
2022-05-04 00:00:00+00:00,0.0
2022-05-09 00:00:00+00:00,0.2873
2022-05-10 00:00:00+00:00,0.2023
2022-05-12 00:00:00+00:00,0.0
2022-05-19 00:00:00+00:00,0.0
2022-06-03 00:00:00+00:00,0.0
2022-06-13 00:00:00+00:00,0.296
2022-06-14 00:00:00+00:00,0.2023
2022-08-03 00:00:00+00:00,-0.4215
2022-08-08 00:00:00+00:00,-0.1531
2022-08-09 00:00:00+00:00,-0.128
2022-08-18 00:00:00+00:00,0.4939
2022-08-30 00:00:00+00:00,0.0
2022-09-01 00:00:00+00:00,-0.2023
2022-09-19 00:00:00+00:00,-0.2023
2022-09-20 00:00:00+00:00,-0.2023
2022-09-21 00:00:00+00:00,0.0
2022-09-22 00:00:00+00:00,-0.2023
