,score
2021-02-19 00:00:00+00:00,0.0
2021-02-22 00:00:00+00:00,0.3818
2021-02-24 00:00:00+00:00,-0.128
2021-03-17 00:00:00+00:00,0.5267
2021-03-31 00:00:00+00:00,0.2023
2021-04-26 00:00:00+00:00,0.0
2021-05-21 00:00:00+00:00,0.0
2021-05-24 00:00:00+00:00,-0.15039999999999998
2021-05-25 00:00:00+00:00,0.0
2021-05-26 00:00:00+00:00,-0.128
2021-06-01 00:00:00+00:00,0.0
2021-06-11 00:00:00+00:00,0.0
2021-07-06 00:00:00+00:00,0.0
2021-07-21 00:00:00+00:00,0.0
2021-07-29 00:00:00+00:00,0.0
2021-08-02 00:00:00+00:00,0.0
2021-08-11 00:00:00+00:00,0.0
2021-08-23 00:00:00+00:00,0.0
2021-08-24 00:00:00+00:00,0.4939
2021-08-25 00:00:00+00:00,-0.3612
2021-08-27 00:00:00+00:00,0.0
2021-08-30 00:00:00+00:00,0.3818
2021-08-31 00:00:00+00:00,-0.5719
2021-09-01 00:00:00+00:00,-0.128
2021-10-18 00:00:00+00:00,0.2263
2021-10-19 00:00:00+00:00,-0.128
2021-12-14 00:00:00+00:00,0.0
2021-12-15 00:00:00+00:00,-0.2081
2021-12-16 00:00:00+00:00,0.5267
2021-12-17 00:00:00+00:00,0.0
2022-01-10 00:00:00+00:00,-0.128
2022-02-10 00:00:00+00:00,1.2656
2022-02-11 00:00:00+00:00,0.0
2022-02-22 00:00:00+00:00,0.3818
2022-02-23 00:00:00+00:00,0.0
2022-03-01 00:00:00+00:00,-0.1531
2022-03-30 00:00:00+00:00,0.2023
2022-05-23 00:00:00+00:00,-0.1531
2022-05-24 00:00:00+00:00,-0.424
2022-05-25 00:00:00+00:00,-0.128
2022-06-09 00:00:00+00:00,-0.128
2022-06-13 00:00:00+00:00,-0.2023
2022-06-14 00:00:00+00:00,-0.2023
2022-08-08 00:00:00+00:00,0.7899
2022-08-10 00:00:00+00:00,0.0
2022-08-17 00:00:00+00:00,0.0
2022-08-19 00:00:00+00:00,0.0
2022-08-22 00:00:00+00:00,-0.5719
2022-08-23 00:00:00+00:00,0.0
2022-08-24 00:00:00+00:00,0.0
2022-09-06 00:00:00+00:00,0.296
2022-09-15 00:00:00+00:00,0.4767
