,score
2021-01-13 00:00:00+00:00,0.0743
2021-01-26 00:00:00+00:00,0.0
2021-01-27 00:00:00+00:00,-0.3612
2021-01-28 00:00:00+00:00,0.0
2021-01-29 00:00:00+00:00,0.2023
2021-02-11 00:00:00+00:00,0.5635
2021-02-18 00:00:00+00:00,0.0258
2021-03-08 00:00:00+00:00,0.0
2021-03-10 00:00:00+00:00,0.0
2021-03-15 00:00:00+00:00,0.0
2021-03-16 00:00:00+00:00,0.0
2021-03-30 00:00:00+00:00,0.0
2021-04-21 00:00:00+00:00,0.0
2021-04-22 00:00:00+00:00,0.0
2021-04-28 00:00:00+00:00,0.0
2021-04-29 00:00:00+00:00,-0.3612
2021-05-03 00:00:00+00:00,0.0
2021-05-04 00:00:00+00:00,-0.296
2021-05-24 00:00:00+00:00,0.0
2021-05-27 00:00:00+00:00,0.0
2021-06-02 00:00:00+00:00,0.0
2021-06-09 00:00:00+00:00,0.0
2021-06-17 00:00:00+00:00,-0.5106
2021-07-02 00:00:00+00:00,0.2023
2021-07-06 00:00:00+00:00,0.0
2021-07-13 00:00:00+00:00,0.0
2021-07-15 00:00:00+00:00,0.0
2021-07-16 00:00:00+00:00,0.0
2021-07-27 00:00:00+00:00,0.0
2021-07-28 00:00:00+00:00,0.9769000000000001
2021-07-29 00:00:00+00:00,0.0
2021-07-30 00:00:00+00:00,0.0
2021-08-02 00:00:00+00:00,0.0
2021-08-06 00:00:00+00:00,0.0
2021-08-10 00:00:00+00:00,0.0
2021-08-11 00:00:00+00:00,0.0
2021-08-16 00:00:00+00:00,0.5841
2021-08-17 00:00:00+00:00,0.5703
2021-08-18 00:00:00+00:00,-0.2732
2021-09-07 00:00:00+00:00,0.0
2021-09-09 00:00:00+00:00,0.0
2021-09-13 00:00:00+00:00,0.0
2021-10-14 00:00:00+00:00,0.0
2021-10-27 00:00:00+00:00,1.1475
2021-10-28 00:00:00+00:00,0.0
2021-10-29 00:00:00+00:00,-0.3612
2021-11-02 00:00:00+00:00,0.0
2021-11-03 00:00:00+00:00,0.2023
2021-11-10 00:00:00+00:00,0.0
2021-11-16 00:00:00+00:00,0.0
2021-12-01 00:00:00+00:00,0.0
2021-12-10 00:00:00+00:00,0.0
2022-01-12 00:00:00+00:00,0.0
2022-01-21 00:00:00+00:00,0.0
2022-01-25 00:00:00+00:00,0.0
2022-01-26 00:00:00+00:00,0.0
2022-01-27 00:00:00+00:00,-0.256
2022-03-09 00:00:00+00:00,0.49829999999999997
2022-03-15 00:00:00+00:00,-0.5423
2022-03-30 00:00:00+00:00,-0.296
2022-04-27 00:00:00+00:00,1.4275
2022-05-02 00:00:00+00:00,-0.3612
2022-05-27 00:00:00+00:00,0.2263
2022-06-08 00:00:00+00:00,0.6851
2022-06-24 00:00:00+00:00,0.0
2022-07-11 00:00:00+00:00,0.0
2022-07-27 00:00:00+00:00,1.0388
2022-07-28 00:00:00+00:00,0.0
2022-08-01 00:00:00+00:00,0.2815
2022-08-12 00:00:00+00:00,0.2263
2022-08-29 00:00:00+00:00,0.2023
2022-08-30 00:00:00+00:00,0.0
2022-09-02 00:00:00+00:00,0.2263
2022-09-07 00:00:00+00:00,0.0
