,score
2021-01-05 00:00:00+00:00,0.4046
2021-01-07 00:00:00+00:00,0.0
2021-01-12 00:00:00+00:00,0.0
2021-01-15 00:00:00+00:00,0.2023
2021-01-26 00:00:00+00:00,0.0
2021-01-27 00:00:00+00:00,0.0
2021-01-29 00:00:00+00:00,0.02059999999999995
2021-02-03 00:00:00+00:00,0.0
2021-02-04 00:00:00+00:00,0.0
2021-02-05 00:00:00+00:00,0.0
2021-02-08 00:00:00+00:00,0.0
2021-02-09 00:00:00+00:00,0.0
2021-02-11 00:00:00+00:00,0.0
2021-02-12 00:00:00+00:00,0.0
2021-02-19 00:00:00+00:00,0.0
2021-02-22 00:00:00+00:00,0.0
2021-02-23 00:00:00+00:00,0.0
2021-02-24 00:00:00+00:00,0.0
2021-02-25 00:00:00+00:00,0.0
2021-03-30 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,0.0
2021-04-05 00:00:00+00:00,0.0
2021-04-09 00:00:00+00:00,0.296
2021-04-14 00:00:00+00:00,-0.3612
2021-04-16 00:00:00+00:00,0.0
2021-04-26 00:00:00+00:00,0.0
2021-04-28 00:00:00+00:00,0.0
2021-04-30 00:00:00+00:00,-0.3612
2021-05-03 00:00:00+00:00,0.0
2021-05-06 00:00:00+00:00,0.0
2021-05-10 00:00:00+00:00,0.0
2021-05-24 00:00:00+00:00,0.3818
2021-05-28 00:00:00+00:00,0.296
2021-07-12 00:00:00+00:00,0.296
2021-07-21 00:00:00+00:00,0.0
2021-07-28 00:00:00+00:00,0.0
2021-07-29 00:00:00+00:00,0.296
2021-08-03 00:00:00+00:00,-0.128
2021-08-12 00:00:00+00:00,0.0
2021-08-25 00:00:00+00:00,0.0
2021-08-27 00:00:00+00:00,0.0
2021-09-21 00:00:00+00:00,-0.4588
2021-09-22 00:00:00+00:00,-0.4588
2021-09-23 00:00:00+00:00,-0.3612
2021-10-11 00:00:00+00:00,-0.3612
2021-10-20 00:00:00+00:00,0.5574
2021-10-21 00:00:00+00:00,0.0
2021-10-25 00:00:00+00:00,0.0
2021-10-26 00:00:00+00:00,0.0
2021-10-27 00:00:00+00:00,0.0
2021-10-29 00:00:00+00:00,-0.3612
2021-11-23 00:00:00+00:00,0.1779
2021-12-02 00:00:00+00:00,0.0
2021-12-06 00:00:00+00:00,0.0
2021-12-08 00:00:00+00:00,-0.3612
2022-01-10 00:00:00+00:00,0.49829999999999997
2022-01-11 00:00:00+00:00,-0.3612
2022-01-25 00:00:00+00:00,0.0
2022-01-26 00:00:00+00:00,0.0
2022-01-27 00:00:00+00:00,0.0
2022-01-28 00:00:00+00:00,-0.1589
2022-03-08 00:00:00+00:00,-0.4588
2022-03-16 00:00:00+00:00,0.6369
2022-03-28 00:00:00+00:00,0.0
2022-04-11 00:00:00+00:00,-0.3612
2022-04-13 00:00:00+00:00,0.296
2022-04-14 00:00:00+00:00,-0.128
2022-04-27 00:00:00+00:00,-0.1531
2022-04-29 00:00:00+00:00,-0.128
2022-06-13 00:00:00+00:00,-0.6705
2022-07-19 00:00:00+00:00,-0.4588
2022-07-27 00:00:00+00:00,-0.2263
2022-08-10 00:00:00+00:00,-0.1027
2022-08-19 00:00:00+00:00,0.3182
2022-08-26 00:00:00+00:00,0.0
2022-09-13 00:00:00+00:00,0.0
2022-09-15 00:00:00+00:00,0.4939
