,score
2021-01-27 00:00:00+00:00,0.0
2021-01-28 00:00:00+00:00,0.0
2021-01-29 00:00:00+00:00,0.0
2021-02-08 00:00:00+00:00,0.0
2021-02-09 00:00:00+00:00,0.0
2021-02-24 00:00:00+00:00,0.0
2021-03-08 00:00:00+00:00,0.0
2021-03-11 00:00:00+00:00,0.0
2021-03-12 00:00:00+00:00,0.0
2021-03-17 00:00:00+00:00,0.0
2021-03-18 00:00:00+00:00,0.0
2021-03-23 00:00:00+00:00,0.0
2021-03-29 00:00:00+00:00,0.0
2021-04-05 00:00:00+00:00,0.2023
2021-04-29 00:00:00+00:00,0.0
2021-05-03 00:00:00+00:00,0.0
2021-05-05 00:00:00+00:00,0.0
2021-05-10 00:00:00+00:00,0.0
2021-05-17 00:00:00+00:00,0.0
2021-06-25 00:00:00+00:00,0.0258
2021-07-12 00:00:00+00:00,0.6486
2021-07-16 00:00:00+00:00,0.0
2021-07-23 00:00:00+00:00,0.0
2021-07-27 00:00:00+00:00,0.0
2021-07-29 00:00:00+00:00,0.0
2021-10-05 00:00:00+00:00,0.0
2021-10-11 00:00:00+00:00,0.0
2021-10-19 00:00:00+00:00,0.0
2021-10-28 00:00:00+00:00,0.0
2021-10-29 00:00:00+00:00,0.0
2021-11-02 00:00:00+00:00,0.0
2022-01-04 00:00:00+00:00,0.296
2022-01-26 00:00:00+00:00,0.0
2022-01-27 00:00:00+00:00,0.3818
2022-01-28 00:00:00+00:00,0.0
2022-01-30 00:00:00+00:00,0.0
2022-03-22 00:00:00+00:00,-0.6705
2022-04-18 00:00:00+00:00,-0.128
2022-04-28 00:00:00+00:00,0.296
2022-04-29 00:00:00+00:00,0.0
2022-05-02 00:00:00+00:00,0.0
2022-05-06 00:00:00+00:00,-0.2023
2022-05-10 00:00:00+00:00,0.5423
2022-05-18 00:00:00+00:00,-0.128
2022-05-20 00:00:00+00:00,-0.128
2022-05-31 00:00:00+00:00,0.25
2022-06-01 00:00:00+00:00,0.25
2022-06-14 00:00:00+00:00,-0.2023
2022-06-22 00:00:00+00:00,-0.2023
2022-07-14 00:00:00+00:00,0.2023
2022-07-20 00:00:00+00:00,-0.128
2022-07-28 00:00:00+00:00,0.1027
2022-07-29 00:00:00+00:00,0.0
2022-09-15 00:00:00+00:00,0.0
2022-09-16 00:00:00+00:00,0.0
2022-09-22 00:00:00+00:00,-0.2023
