,score
2021-01-04 00:00:00+00:00,0.0
2021-01-07 00:00:00+00:00,0.0
2021-01-08 00:00:00+00:00,0.0
2021-01-12 00:00:00+00:00,0.2023
2021-01-13 00:00:00+00:00,0.2023
2021-01-27 00:00:00+00:00,-0.3612
2021-02-01 00:00:00+00:00,0.0
2021-04-19 00:00:00+00:00,0.0
2021-04-23 00:00:00+00:00,0.0
2021-04-26 00:00:00+00:00,0.0
2021-04-27 00:00:00+00:00,-0.3612
2021-04-28 00:00:00+00:00,0.25
2021-04-29 00:00:00+00:00,0.0
2021-04-30 00:00:00+00:00,0.0
2021-05-04 00:00:00+00:00,0.0
2021-05-05 00:00:00+00:00,0.0
2021-05-06 00:00:00+00:00,0.0
2021-05-07 00:00:00+00:00,0.0
2021-05-10 00:00:00+00:00,0.0
2021-06-11 00:00:00+00:00,0.0
2021-06-21 00:00:00+00:00,0.25
2021-07-22 00:00:00+00:00,0.0
2021-07-23 00:00:00+00:00,0.0
2021-07-26 00:00:00+00:00,0.0
2021-10-08 00:00:00+00:00,0.128
2021-10-13 00:00:00+00:00,0.49829999999999997
2021-10-21 00:00:00+00:00,-0.3612
2021-10-22 00:00:00+00:00,0.0
2021-10-25 00:00:00+00:00,0.0
2021-10-26 00:00:00+00:00,0.2023
2021-11-11 00:00:00+00:00,-0.6705
2021-12-20 00:00:00+00:00,-0.128
2022-01-25 00:00:00+00:00,0.0
2022-01-26 00:00:00+00:00,0.0
2022-01-27 00:00:00+00:00,0.0
2022-01-28 00:00:00+00:00,0.2023
2022-01-31 00:00:00+00:00,0.49829999999999997
2022-02-17 00:00:00+00:00,0.2023
2022-02-28 00:00:00+00:00,0.0
2022-03-17 00:00:00+00:00,0.25
2022-04-18 00:00:00+00:00,0.0
2022-04-22 00:00:00+00:00,0.0
2022-04-25 00:00:00+00:00,0.0
2022-04-27 00:00:00+00:00,0.296
2022-04-28 00:00:00+00:00,0.25
2022-05-18 00:00:00+00:00,0.0
2022-05-19 00:00:00+00:00,0.0
2022-06-21 00:00:00+00:00,-0.128
2022-07-18 00:00:00+00:00,0.128
2022-07-22 00:00:00+00:00,0.0
2022-07-25 00:00:00+00:00,-0.8634999999999999
2022-07-27 00:00:00+00:00,0.378
2022-08-03 00:00:00+00:00,-0.6705
2022-09-16 00:00:00+00:00,-0.296
2022-09-19 00:00:00+00:00,-0.23069999999999996
2022-09-22 00:00:00+00:00,-0.2023
