,score
2021-01-20 00:00:00+00:00,-0.3612
2021-02-04 00:00:00+00:00,0.0
2021-02-05 00:00:00+00:00,0.0
2021-02-10 00:00:00+00:00,0.0
2021-02-16 00:00:00+00:00,0.4404
2021-02-17 00:00:00+00:00,-0.09369999999999998
2021-04-12 00:00:00+00:00,0.0
2021-04-29 00:00:00+00:00,0.0
2021-04-30 00:00:00+00:00,0.0
2021-05-04 00:00:00+00:00,0.0
2021-05-12 00:00:00+00:00,0.0
2021-05-20 00:00:00+00:00,0.48400000000000004
2021-06-29 00:00:00+00:00,0.0
2021-07-12 00:00:00+00:00,0.8392000000000001
2021-07-13 00:00:00+00:00,0.4404
2021-07-28 00:00:00+00:00,0.0
2021-07-29 00:00:00+00:00,-0.2263
2021-07-30 00:00:00+00:00,-0.256
2021-08-11 00:00:00+00:00,0.0
2021-09-09 00:00:00+00:00,0.0
2021-09-21 00:00:00+00:00,0.0
2021-10-08 00:00:00+00:00,0.45230000000000004
2021-10-28 00:00:00+00:00,-0.1531
2021-10-29 00:00:00+00:00,0.3818
2021-11-23 00:00:00+00:00,0.2023
2021-12-03 00:00:00+00:00,0.516
2021-12-17 00:00:00+00:00,0.2023
2022-01-03 00:00:00+00:00,0.2023
2022-01-04 00:00:00+00:00,0.0
2022-02-03 00:00:00+00:00,0.0
2022-02-04 00:00:00+00:00,0.07089999999999999
2022-02-07 00:00:00+00:00,-0.128
2022-02-08 00:00:00+00:00,0.0
2022-02-17 00:00:00+00:00,0.296
2022-02-22 00:00:00+00:00,-0.2023
2022-03-04 00:00:00+00:00,-0.2023
2022-03-07 00:00:00+00:00,-0.2023
2022-03-08 00:00:00+00:00,-0.2023
2022-03-14 00:00:00+00:00,-0.1589
2022-03-15 00:00:00+00:00,-0.1589
2022-03-16 00:00:00+00:00,0.34
2022-03-17 00:00:00+00:00,0.2023
2022-04-07 00:00:00+00:00,-0.128
2022-04-28 00:00:00+00:00,-0.296
2022-04-29 00:00:00+00:00,0.25
2022-05-05 00:00:00+00:00,0.0
2022-05-31 00:00:00+00:00,-0.128
2022-06-02 00:00:00+00:00,-0.128
2022-06-14 00:00:00+00:00,-0.2023
2022-06-29 00:00:00+00:00,0.128
2022-07-08 00:00:00+00:00,-0.4588
2022-07-13 00:00:00+00:00,0.378
2022-07-18 00:00:00+00:00,-0.128
2022-07-19 00:00:00+00:00,-0.128
2022-07-27 00:00:00+00:00,0.0
2022-07-28 00:00:00+00:00,0.34
2022-07-29 00:00:00+00:00,0.0085
2022-08-01 00:00:00+00:00,-0.11120000000000002
2022-08-03 00:00:00+00:00,0.0
2022-08-04 00:00:00+00:00,0.0
2022-08-25 00:00:00+00:00,0.25
2022-09-22 00:00:00+00:00,0.4767
