Datetime,score
2022-05-13 00:00:00+00:00,0.10520000000000002
2022-05-17 00:00:00+00:00,0.0
2022-05-18 00:00:00+00:00,0.0
2022-05-19 00:00:00+00:00,0.15510000000000002
2022-05-24 00:00:00+00:00,0.2263
2022-05-25 00:00:00+00:00,0.0
2022-05-27 00:00:00+00:00,0.0
2022-06-06 00:00:00+00:00,0.0
2022-06-07 00:00:00+00:00,0.0
2022-06-08 00:00:00+00:00,-0.25
2022-06-14 00:00:00+00:00,0.0
2022-06-15 00:00:00+00:00,0.0
2022-06-17 00:00:00+00:00,0.4588
2022-06-23 00:00:00+00:00,0.2023
2022-06-28 00:00:00+00:00,0.0
2022-06-29 00:00:00+00:00,0.2263
2022-06-30 00:00:00+00:00,0.0
2022-07-13 00:00:00+00:00,0.0
2022-07-14 00:00:00+00:00,0.2263
2022-07-20 00:00:00+00:00,0.0
2022-08-02 00:00:00+00:00,0.2263
2022-08-03 00:00:00+00:00,-0.25
2022-08-05 00:00:00+00:00,0.128
2022-08-08 00:00:00+00:00,0.0
2022-08-09 00:00:00+00:00,0.2577
2022-08-11 00:00:00+00:00,0.0743
2022-08-15 00:00:00+00:00,0.2263
2022-08-16 00:00:00+00:00,0.0
2022-08-17 00:00:00+00:00,-0.2399999999999999
2022-08-18 00:00:00+00:00,-0.6226
2022-08-19 00:00:00+00:00,0.0
2022-08-22 00:00:00+00:00,-0.0864
2022-08-23 00:00:00+00:00,0.0
2022-08-24 00:00:00+00:00,0.0
2022-08-26 00:00:00+00:00,-0.2577
2022-08-30 00:00:00+00:00,0.2263
2022-09-07 00:00:00+00:00,-0.802
2022-09-08 00:00:00+00:00,1.0957
2022-09-09 00:00:00+00:00,0.0
2022-09-19 00:00:00+00:00,0.2263
2022-09-21 00:00:00+00:00,0.0
2022-09-27 00:00:00+00:00,0.0
2022-09-28 00:00:00+00:00,0.128
2022-09-29 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.0
2022-10-03 00:00:00+00:00,0.0
2022-10-04 00:00:00+00:00,0.0
2022-10-06 00:00:00+00:00,-0.4278
