,score
2021-01-07 00:00:00+00:00,0.0
2021-01-08 00:00:00+00:00,0.0
2021-01-11 00:00:00+00:00,0.0
2021-01-12 00:00:00+00:00,0.0
2021-01-14 00:00:00+00:00,0.2023
2021-02-02 00:00:00+00:00,0.0
2021-02-03 00:00:00+00:00,0.0
2021-02-05 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,-0.1589
2021-04-05 00:00:00+00:00,0.0
2021-04-06 00:00:00+00:00,0.0
2021-04-09 00:00:00+00:00,0.0
2021-04-12 00:00:00+00:00,0.0
2021-04-16 00:00:00+00:00,0.0
2021-04-20 00:00:00+00:00,-0.128
2021-04-21 00:00:00+00:00,0.0
2021-04-26 00:00:00+00:00,0.0
2021-04-27 00:00:00+00:00,0.0
2021-04-28 00:00:00+00:00,0.0
2021-04-29 00:00:00+00:00,-0.4892
2021-05-03 00:00:00+00:00,0.0
2021-07-27 00:00:00+00:00,0.0
2021-10-20 00:00:00+00:00,0.2023
2021-10-26 00:00:00+00:00,0.0
2021-10-28 00:00:00+00:00,0.0
2021-11-23 00:00:00+00:00,0.0
2021-12-17 00:00:00+00:00,0.2023
2022-01-10 00:00:00+00:00,0.0
2022-01-11 00:00:00+00:00,0.2023
2022-01-31 00:00:00+00:00,0.0
2022-02-01 00:00:00+00:00,-0.2263
2022-02-15 00:00:00+00:00,-0.5423
2022-02-23 00:00:00+00:00,-0.2023
2022-03-09 00:00:00+00:00,0.2023
2022-03-30 00:00:00+00:00,-0.296
2022-04-18 00:00:00+00:00,-0.128
2022-04-26 00:00:00+00:00,0.0
2022-04-28 00:00:00+00:00,-0.128
2022-05-06 00:00:00+00:00,0.0
2022-05-11 00:00:00+00:00,0.25
2022-05-16 00:00:00+00:00,-0.2023
2022-06-09 00:00:00+00:00,-0.4588
2022-07-14 00:00:00+00:00,0.2023
2022-07-18 00:00:00+00:00,-0.256
2022-07-19 00:00:00+00:00,-0.128
2022-07-25 00:00:00+00:00,0.0
2022-07-26 00:00:00+00:00,0.0
2022-07-28 00:00:00+00:00,0.0
2022-08-01 00:00:00+00:00,0.0
2022-08-17 00:00:00+00:00,0.0
2022-09-13 00:00:00+00:00,0.4939
2022-09-22 00:00:00+00:00,0.0
