Datetime,Open,High,Low,Close,Volume,Weighted Volume
2021-01-04 05:00:00+00:00,237.96,237.9969,227.5348,231.92,8148695.0,232.446355
2021-01-05 05:00:00+00:00,229.95,235.64,229.8,234.91,5047831.0,234.000486
2021-01-06 05:00:00+00:00,229.26,232.49,225.7021,226.83,9211704.0,228.727965
2021-01-07 05:00:00+00:00,229.46,235.6,229.22,235.04,7107892.0,234.073681
2021-01-08 05:00:00+00:00,237.5,242.91,236.0687,242.46,6768189.0,240.632106
2021-01-11 05:00:00+00:00,237.95,240.84,234.09,237.5,5073281.0,238.213535
2021-01-12 05:00:00+00:00,237.62,238.8,233.83,237.64,4145557.0,236.900297
2021-01-13 05:00:00+00:00,236.57,247.44,236.54,244.9,7354936.0,243.963228
2021-01-14 05:00:00+00:00,246.85,249.85,241.54,242.06,6976718.0,244.270931
2021-01-15 05:00:00+00:00,242.59,244.5632,235.0341,239.79,8373333.0,240.132042
2021-01-19 05:00:00+00:00,243.3,248.74,241.0,247.25,7436752.0,245.674089
2021-01-20 05:00:00+00:00,249.07,249.65,244.14,244.26,5803248.0,245.956264
2021-01-21 05:00:00+00:00,246.67,250.37,243.58,248.64,10336554.0,247.785541
2021-01-22 05:00:00+00:00,246.68,254.39,246.2,252.0,7800506.0,251.162892
2021-01-25 05:00:00+00:00,253.99,254.39,242.22,247.75,8499384.0,248.314957
2021-01-26 05:00:00+00:00,247.0,248.76,240.03,241.0,7882985.0,243.301038
2021-01-27 05:00:00+00:00,234.16,235.4,225.0,229.94,11787024.0,231.283901
2021-01-28 05:00:00+00:00,235.13,241.555,232.21,237.79,8295538.0,237.860989
2021-01-29 05:00:00+00:00,239.4,240.87,232.66,234.31,9805849.0,235.599268
2021-02-01 05:00:00+00:00,238.48,244.14,235.4,241.85,7788173.0,241.11398
2021-02-02 05:00:00+00:00,243.58,250.19,240.53,249.1,7082835.0,247.554546
2021-02-03 05:00:00+00:00,253.96,254.315,247.39,251.9,13545704.0,253.371206
2021-02-04 05:00:00+00:00,264.8,274.94,260.85,270.43,23840855.0,267.913058
2021-02-05 05:00:00+00:00,269.11,270.0,264.71,269.44,7978598.0,267.957642
2021-02-08 05:00:00+00:00,276.88,282.6989,274.6235,282.17,10084303.0,280.382119
2021-02-09 05:00:00+00:00,280.38,286.89,276.51,284.2,8696995.0,282.75443
2021-02-10 05:00:00+00:00,285.14,286.08,278.401,283.18,9364487.0,283.167585
2021-02-11 05:00:00+00:00,287.33,302.1,281.6,285.03,21371111.0,292.084007
2021-02-12 05:00:00+00:00,292.77,299.34,289.32,298.37,11882184.0,295.183009
2021-02-16 05:00:00+00:00,306.0,309.14,298.18,304.79,13597714.0,304.354952
2021-02-17 05:00:00+00:00,298.0,301.5,290.56,297.2,9880646.0,296.03298
2021-02-18 05:00:00+00:00,291.13,292.97,285.03,290.81,9715481.0,289.029195
2021-02-19 05:00:00+00:00,292.15,293.94,285.46,286.92,9413810.0,288.87604
2021-02-22 05:00:00+00:00,281.06,285.0,273.29,273.85,13132453.0,277.80904
2021-02-23 05:00:00+00:00,258.51,267.25,252.56,265.0,20441219.0,261.234522
2021-02-24 05:00:00+00:00,266.33,268.6662,259.1001,266.07,10814984.0,264.770937
2021-02-25 05:00:00+00:00,262.89,266.0,251.42,253.94,13403264.0,256.785379
2021-02-26 05:00:00+00:00,257.77,261.86,253.1142,259.85,11915229.0,258.906283
2021-03-01 05:00:00+00:00,268.49,274.54,265.72,273.63,10558514.0,271.502862
2021-03-02 05:00:00+00:00,275.68,277.5,268.91,269.19,8484909.0,271.519493
2021-03-03 05:00:00+00:00,265.08,267.6599,253.25,255.06,10841763.0,258.405645
2021-03-04 05:00:00+00:00,251.64,254.8,232.27,239.07,18878823.0,241.947093
2021-03-05 05:00:00+00:00,243.12,243.748,223.09,239.05,16830228.0,233.773462
2021-03-08 05:00:00+00:00,239.22,241.33,225.65,226.09,13340539.0,232.726636
2021-03-09 05:00:00+00:00,241.04,244.44,236.04,241.76,12071203.0,240.793228
2021-03-10 05:00:00+00:00,249.31,249.96,241.27,242.07,9487992.0,244.470063
2021-03-11 05:00:00+00:00,248.54,254.92,246.53,253.83,9234259.0,252.274189
2021-03-12 05:00:00+00:00,248.93,251.548,244.3026,250.35,7609684.0,249.104866
2021-03-15 04:00:00+00:00,251.43,252.0,246.79,249.98,7065138.0,249.436221
2021-03-16 04:00:00+00:00,253.42,254.78,247.55,249.31,7370425.0,251.28557
2021-03-17 04:00:00+00:00,245.44,254.4611,242.9,251.47,6340146.0,248.639285
2021-03-18 04:00:00+00:00,246.02,247.27,237.8,238.41,9331248.0,241.739969
2021-03-19 04:00:00+00:00,240.25,243.15,237.13,241.28,10555120.0,240.933555
2021-03-22 04:00:00+00:00,242.21,246.95,240.85,244.385,5790225.0,244.496797
2021-03-23 04:00:00+00:00,245.16,246.84,242.25,243.77,5093181.0,244.345282
2021-03-24 04:00:00+00:00,244.91,244.97,233.76,234.27,6098816.0,238.096785
2021-03-25 04:00:00+00:00,232.31,235.34,227.52,234.24,8846639.0,231.827979
2021-03-26 04:00:00+00:00,233.415,241.31,232.3,241.03,8217621.0,237.419995
2021-03-29 04:00:00+00:00,241.6,243.2,233.61,235.67,7510936.0,236.406692
2021-03-30 04:00:00+00:00,237.0,238.36,232.6301,236.54,6241995.0,235.911486
2021-03-31 04:00:00+00:00,238.11,245.23,237.27,242.84,7633372.0,243.329789
2021-04-01 04:00:00+00:00,248.32,252.6492,246.04,247.54,6983728.0,248.384036
2021-04-05 04:00:00+00:00,250.34,251.76,245.7,251.02,5735588.0,249.709808
2021-04-06 04:00:00+00:00,251.79,255.0,249.5,253.19,5577654.0,252.876199
2021-04-07 04:00:00+00:00,253.25,259.22,251.07,255.6,7218291.0,255.978284
2021-04-08 04:00:00+00:00,260.16,265.0,258.17,264.5,9045491.0,262.35938
2021-04-09 04:00:00+00:00,263.19,266.94,261.38,266.77,6492529.0,265.303323
2021-04-12 04:00:00+00:00,265.39,270.33,262.59,269.03,6062466.0,267.395498
2021-04-13 04:00:00+00:00,271.0,276.87,271.0,275.33,6538518.0,274.444686
2021-04-14 04:00:00+00:00,275.84,277.86,266.2,267.33,8001442.0,270.690018
2021-04-15 04:00:00+00:00,271.36,276.12,270.16,274.02,6740547.0,273.636509
2021-04-16 04:00:00+00:00,273.77,274.15,268.59,269.78,5235529.0,270.543026
2021-04-19 04:00:00+00:00,267.13,268.5,263.9,268.04,4741683.0,266.395846
2021-04-20 04:00:00+00:00,269.62,272.58,262.24,264.43,5632023.0,265.646453
2021-04-21 04:00:00+00:00,261.41,266.0,259.27,264.89,4164525.0,263.735314
2021-04-22 04:00:00+00:00,265.13,268.16,259.4,262.27,5969761.0,263.568639
2021-04-23 04:00:00+00:00,260.97,267.79,260.97,266.03,6293697.0,265.85057
2021-04-26 04:00:00+00:00,266.66,271.75,265.92,271.72,5318823.0,269.944466
2021-04-27 04:00:00+00:00,272.05,273.82,268.03,268.82,4274651.0,269.467723
2021-04-28 04:00:00+00:00,268.82,275.25,267.17,271.09,5400400.0,271.71479
2021-04-29 04:00:00+00:00,273.26,273.87,263.53,267.85,5615173.0,267.580973
2021-04-30 04:00:00+00:00,265.0,266.1499,261.6,262.29,6576752.0,263.098905
2021-05-03 04:00:00+00:00,265.16,265.8,256.18,259.09,7504868.0,260.267695
2021-05-04 04:00:00+00:00,255.73,256.77,246.6501,250.16,9110146.0,249.589211
2021-05-05 04:00:00+00:00,254.92,254.92,246.245,247.4,9487127.0,250.76578
2021-05-06 04:00:00+00:00,255.8,256.3094,245.11,252.05,17447405.0,250.762785
2021-05-07 04:00:00+00:00,255.7,258.64,251.64,253.36,10164359.0,255.275704
