Datetime,Open,High,Low,Close,Volume
2020-12-31 00:00:00+00:00,30417.640625,30637.470703125,30344.5,30606.48046875,284470000.0
2021-01-04 00:00:00+00:00,30627.470703125,30674.279296875,29881.8203125,30223.890625,475080000.0
2021-01-05 00:00:00+00:00,30204.25,30504.890625,30141.779296875,30391.599609375,350910000.0
2021-01-06 00:00:00+00:00,30362.779296875,31022.650390625,30313.0703125,30829.400390625,500430000.0
2021-01-07 00:00:00+00:00,30901.1796875,31193.400390625,30897.859375,31041.130859375,427810000.0
2021-01-08 00:00:00+00:00,31069.580078125,31140.669921875,30793.26953125,31097.970703125,381150000.0
2021-01-11 00:00:00+00:00,31015.369140625,31096.98046875,30832.060546875,31008.689453125,356540000.0
2021-01-12 00:00:00+00:00,31015.009765625,31114.560546875,30888.759765625,31068.689453125,362620000.0
2021-01-13 00:00:00+00:00,31084.880859375,31153.369140625,30992.05078125,31060.470703125,413250000.0
2021-01-14 00:00:00+00:00,31085.669921875,31223.779296875,30982.240234375,30991.51953125,427810000.0
2021-01-15 00:00:00+00:00,30926.76953125,30941.98046875,30612.669921875,30814.259765625,433000000.0
2021-01-19 00:00:00+00:00,30887.419921875,31086.619140625,30865.029296875,30930.51953125,386400000.0
2021-01-20 00:00:00+00:00,31017.5390625,31235.98046875,30997.7890625,31188.380859375,384980000.0
2021-01-21 00:00:00+00:00,31198.009765625,31272.220703125,31120.919921875,31176.009765625,418780000.0
2021-01-22 00:00:00+00:00,31141.560546875,31141.560546875,30908.470703125,30996.98046875,436040000.0
2021-01-25 00:00:00+00:00,30989.849609375,30989.849609375,30564.060546875,30960.0,472890000.0
2021-01-26 00:00:00+00:00,30968.55078125,31121.419921875,30921.7109375,30937.0390625,373150000.0
2021-01-27 00:00:00+00:00,30893.779296875,30893.779296875,30206.91015625,30303.169921875,566470000.0
2021-01-28 00:00:00+00:00,30377.189453125,30951.41015625,30377.189453125,30603.359375,465140000.0
2021-01-29 00:00:00+00:00,30553.91015625,30553.91015625,29856.30078125,29982.619140625,536320000.0
2021-02-01 00:00:00+00:00,30054.73046875,30335.91015625,30014.970703125,30211.91015625,347060000.0
2021-02-02 00:00:00+00:00,30276.880859375,30840.5390625,30276.880859375,30687.48046875,333160000.0
2021-02-03 00:00:00+00:00,30689.650390625,30793.41015625,30521.310546875,30723.599609375,305590000.0
2021-02-04 00:00:00+00:00,30737.779296875,31065.9609375,30737.779296875,31055.859375,338330000.0
2021-02-05 00:00:00+00:00,31093.810546875,31252.1796875,31083.220703125,31148.240234375,293550000.0
2021-02-08 00:00:00+00:00,31191.19921875,31386.099609375,31191.19921875,31385.759765625,322250000.0
2021-02-09 00:00:00+00:00,31359.880859375,31439.470703125,31245.859375,31375.830078125,308210000.0
2021-02-10 00:00:00+00:00,31428.01953125,31511.439453125,31221.3203125,31437.80078125,326450000.0
2021-02-11 00:00:00+00:00,31466.490234375,31543.8203125,31244.359375,31430.69921875,280320000.0
2021-02-12 00:00:00+00:00,31420.80078125,31475.310546875,31347.80078125,31458.400390625,263090000.0
2021-02-16 00:00:00+00:00,31472.080078125,31608.630859375,31443.48046875,31522.75,329210000.0
2021-02-17 00:00:00+00:00,31485.609375,31643.69921875,31338.759765625,31613.01953125,343510000.0
2021-02-18 00:00:00+00:00,31558.599609375,31558.599609375,31285.3203125,31493.33984375,325990000.0
2021-02-19 00:00:00+00:00,31504.130859375,31647.529296875,31469.33984375,31494.3203125,353070000.0
2021-02-22 00:00:00+00:00,31381.119140625,31653.48046875,31286.5703125,31521.689453125,387210000.0
2021-02-23 00:00:00+00:00,31501.890625,31653.380859375,31158.759765625,31537.349609375,460410000.0
2021-02-24 00:00:00+00:00,31499.75,32009.640625,31421.2890625,31961.859375,410150000.0
2021-02-25 00:00:00+00:00,31955.939453125,31984.76953125,31293.3203125,31402.009765625,454110000.0
2021-02-26 00:00:00+00:00,31401.2890625,31450.890625,30911.369140625,30932.369140625,532250000.0
2021-03-01 00:00:00+00:00,31065.900390625,31668.33984375,31065.900390625,31535.509765625,385670000.0
2021-03-02 00:00:00+00:00,31535.369140625,31623.26953125,31377.16015625,31391.51953125,337270000.0
2021-03-03 00:00:00+00:00,31352.9609375,31563.310546875,31260.140625,31270.08984375,409660000.0
2021-03-04 00:00:00+00:00,31289.009765625,31461.970703125,30547.529296875,30924.140625,537850000.0
2021-03-05 00:00:00+00:00,31029.1796875,31580.330078125,30766.810546875,31496.30078125,501810000.0
2021-03-08 00:00:00+00:00,31512.150390625,32148.0390625,31512.150390625,31802.439453125,496980000.0
2021-03-09 00:00:00+00:00,31892.349609375,32150.3203125,31822.640625,31832.740234375,458690000.0
2021-03-10 00:00:00+00:00,31906.9609375,32389.5,31906.9609375,32297.01953125,409110000.0
2021-03-11 00:00:00+00:00,32354.5,32661.58984375,32345.69921875,32485.58984375,400020000.0
2021-03-12 00:00:00+00:00,32462.400390625,32793.3203125,32462.400390625,32778.640625,346400000.0
2021-03-15 00:00:00+00:00,32798.83984375,32973.3984375,32629.75,32953.4609375,360080000.0
2021-03-16 00:00:00+00:00,32966.75,32966.75,32778.23046875,32825.94921875,386370000.0
2021-03-17 00:00:00+00:00,32825.51953125,33047.578125,32782.1796875,33015.37109375,391200000.0
2021-03-18 00:00:00+00:00,32928.16015625,33227.78125,32831.25,32862.30078125,418480000.0
2021-03-19 00:00:00+00:00,32858.359375,32858.359375,32505.0703125,32627.970703125,811890000.0
2021-03-22 00:00:00+00:00,32601.8203125,32810.3515625,32512.529296875,32731.19921875,383500000.0
2021-03-23 00:00:00+00:00,32691.5,32753.76953125,32356.279296875,32423.150390625,385840000.0
2021-03-24 00:00:00+00:00,32470.880859375,32787.98828125,32418.150390625,32420.060546875,399390000.0
2021-03-25 00:00:00+00:00,32346.810546875,32672.689453125,32071.41015625,32619.48046875,411990000.0
2021-03-26 00:00:00+00:00,32681.0703125,33098.828125,32681.0703125,33072.87890625,382170000.0
2021-03-29 00:00:00+00:00,33087.55078125,33259.0,32905.12890625,33171.37109375,351610000.0
2021-03-30 00:00:00+00:00,33127.87890625,33170.9296875,32988.921875,33066.9609375,307510000.0
2021-03-31 00:00:00+00:00,33116.0390625,33173.76953125,32980.5703125,32981.55078125,414140000.0
2021-04-01 00:00:00+00:00,33054.578125,33167.171875,32985.3515625,33153.2109375,311880000.0
2021-04-05 00:00:00+00:00,33222.37890625,33617.94921875,33222.37890625,33527.19140625,344270000.0
2021-04-06 00:00:00+00:00,33500.01953125,33544.7890625,33380.4296875,33430.23828125,297940000.0
2021-04-07 00:00:00+00:00,33444.98046875,33521.76171875,33347.9609375,33446.26171875,273440000.0
2021-04-08 00:00:00+00:00,33469.890625,33506.80078125,33342.640625,33503.5703125,304040000.0
2021-04-09 00:00:00+00:00,33526.19140625,33810.87109375,33526.19140625,33800.6015625,316410000.0
2021-04-12 00:00:00+00:00,33775.05859375,33786.19140625,33665.5390625,33745.3984375,327370000.0
2021-04-13 00:00:00+00:00,33721.16015625,33741.640625,33545.83984375,33677.26953125,324480000.0
2021-04-14 00:00:00+00:00,33668.94921875,33911.25,33668.94921875,33730.890625,315330000.0
2021-04-15 00:00:00+00:00,33788.53125,34068.73046875,33788.53125,34035.98828125,319680000.0
2021-04-16 00:00:00+00:00,34058.16015625,34256.75,34058.16015625,34200.671875,343760000.0
2021-04-19 00:00:00+00:00,34182.37890625,34182.37890625,33980.55859375,34077.62890625,312540000.0
2021-04-20 00:00:00+00:00,34034.1796875,34034.1796875,33687.01171875,33821.30078125,350960000.0
2021-04-21 00:00:00+00:00,33808.30078125,34160.33984375,33773.80078125,34137.30859375,290300000.0
2021-04-22 00:00:00+00:00,34109.87890625,34126.5703125,33717.19140625,33815.8984375,344470000.0
2021-04-23 00:00:00+00:00,33804.51953125,34157.5703125,33713.2890625,34043.48828125,346380000.0
2021-04-26 00:00:00+00:00,34044.23046875,34148.94140625,33941.37109375,33981.5703125,279300000.0
2021-04-27 00:00:00+00:00,33932.12890625,34043.98046875,33870.4609375,33984.9296875,289030000.0
2021-04-28 00:00:00+00:00,33860.4609375,33946.6015625,33805.55859375,33820.37890625,335820000.0
2021-04-29 00:00:00+00:00,33855.640625,34087.2109375,33744.28125,34060.359375,408450000.0
2021-04-30 00:00:00+00:00,33988.75,33988.75,33784.9609375,33874.8515625,374890000.0
2021-05-03 00:00:00+00:00,33904.890625,34221.05859375,33904.890625,34113.23046875,289770000.0
2021-05-04 00:00:00+00:00,34080.19921875,34147.78125,33765.6796875,34133.03125,407860000.0
2021-05-05 00:00:00+00:00,34163.98828125,34331.19921875,34039.66015625,34230.33984375,253180000.0
2021-05-06 00:00:00+00:00,34245.109375,34561.2890625,34185.05859375,34548.53125,315430000.0
2021-05-07 00:00:00+00:00,34578.26953125,34811.390625,34464.30859375,34777.76171875,303400000.0
2021-05-10 00:00:00+00:00,34785.26953125,35091.55859375,34741.5703125,34742.8203125,361620000.0
2021-05-11 00:00:00+00:00,34572.73828125,34572.73828125,34075.30859375,34269.16015625,413180000.0
2021-05-12 00:00:00+00:00,34206.3984375,34207.87109375,33555.21875,33587.66015625,381350000.0
2021-05-13 00:00:00+00:00,33624.73828125,34181.76953125,33623.48828125,34021.44921875,350820000.0
2021-05-14 00:00:00+00:00,34050.859375,34454.05078125,34050.859375,34382.12890625,303230000.0
2021-05-17 00:00:00+00:00,34375.2890625,34383.83984375,34176.6484375,34327.7890625,291910000.0
2021-05-18 00:00:00+00:00,34351.1796875,34408.98828125,34044.1015625,34060.66015625,289590000.0
2021-05-19 00:00:00+00:00,33945.80859375,33945.80859375,33473.80078125,33896.0390625,348480000.0
2021-05-20 00:00:00+00:00,33906.30078125,34233.3984375,33872.41015625,34084.1484375,320150000.0
