Datetime,Open,High,Low,Close,Volume,Weighted Volume
2021-01-04 05:00:00+00:00,267.0,267.58,260.16,265.0,3572043.0,264.306277
2021-01-05 05:00:00+00:00,263.88,273.5,262.57,270.93,4207081.0,270.742853
2021-01-06 05:00:00+00:00,276.88,288.38,273.1,285.55,6383530.0,283.871936
2021-01-07 05:00:00+00:00,287.77,295.8894,286.68,291.65,4009730.0,292.930666
2021-01-08 05:00:00+00:00,292.0,292.28,285.06,290.08,2800784.0,288.253557
2021-01-11 05:00:00+00:00,286.8,295.0,284.2,293.83,2650134.0,292.134731
2021-01-12 05:00:00+00:00,297.14,303.98,296.02,302.21,4814362.0,301.255028
2021-01-13 05:00:00+00:00,300.08,303.72,299.1,302.94,2413821.0,301.776041
2021-01-14 05:00:00+00:00,304.05,309.41,303.54,307.87,3192169.0,306.907138
2021-01-15 05:00:00+00:00,301.19,304.86,296.88,301.01,3863723.0,301.486312
2021-01-19 05:00:00+00:00,305.0,306.6,293.8031,294.2,6727794.0,298.246621
2021-01-20 05:00:00+00:00,294.14,297.45,287.48,290.47,4792644.0,290.359744
2021-01-21 05:00:00+00:00,290.45,292.74,288.53,289.37,2517753.0,290.273277
2021-01-22 05:00:00+00:00,286.58,290.59,285.5,289.39,2568757.0,288.561058
2021-01-25 05:00:00+00:00,284.97,286.35,277.5,283.04,4575007.0,282.145865
2021-01-26 05:00:00+00:00,284.31,285.77,280.08,281.76,3296846.0,282.452395
2021-01-27 05:00:00+00:00,276.0,277.37,271.3201,273.33,3891838.0,274.500161
2021-01-28 05:00:00+00:00,274.32,279.83,271.33,275.02,3778696.0,276.343405
2021-01-29 05:00:00+00:00,273.17,277.4,270.62,271.17,3411974.0,273.09576
2021-02-01 05:00:00+00:00,272.66,276.8,272.0,274.73,2324088.0,274.555087
2021-02-02 05:00:00+00:00,278.32,288.25,278.0,286.97,5195520.0,284.744388
2021-02-03 05:00:00+00:00,286.61,289.81,285.1801,288.55,2712770.0,288.154359
2021-02-04 05:00:00+00:00,290.0,295.83,289.525,293.75,2994699.0,293.735285
2021-02-05 05:00:00+00:00,295.0,297.24,292.1901,293.5,2938134.0,294.30221
2021-02-08 05:00:00+00:00,295.0,300.89,294.5,300.15,2826173.0,299.342352
2021-02-09 05:00:00+00:00,299.6,302.45,297.7,300.46,2071700.0,300.351077
2021-02-10 05:00:00+00:00,300.0,305.18,297.75,304.28,3213655.0,302.749979
2021-02-11 05:00:00+00:00,304.0,305.01,299.1718,302.32,2159868.0,302.135071
2021-02-12 05:00:00+00:00,301.99,306.7,301.77,306.32,1977298.0,304.597464
2021-02-16 05:00:00+00:00,310.0,312.92,309.2233,311.96,2792198.0,311.174888
2021-02-17 05:00:00+00:00,310.03,314.98,308.7613,312.74,2464414.0,312.14216
2021-02-18 05:00:00+00:00,309.22,314.5,307.5841,309.9,2095144.0,310.1991
2021-02-19 05:00:00+00:00,311.0,316.78,310.23,315.62,2749542.0,314.315873
2021-02-22 05:00:00+00:00,313.0,320.56,312.21,316.87,3162272.0,317.17879
2021-02-23 05:00:00+00:00,317.98,320.0,310.58,319.21,2942188.0,317.269862
2021-02-24 05:00:00+00:00,320.17,330.97,320.095,330.64,3934425.0,327.734424
2021-02-25 05:00:00+00:00,333.56,335.8131,326.29,327.76,4137158.0,330.215368
2021-02-26 05:00:00+00:00,325.71,328.68,319.04,319.48,3732221.0,321.72538
2021-03-01 05:00:00+00:00,325.0,331.04,323.31,329.92,2959050.0,328.159786
2021-03-02 05:00:00+00:00,330.0,336.19,329.51,330.94,2850325.0,332.088694
2021-03-03 05:00:00+00:00,333.68,340.1,333.25,334.43,3606299.0,336.278338
