Datetime,Open,High,Low,Close,Volume,Weighted Volume
2021-01-04 05:00:00+00:00,22.08,22.38,21.59,21.95,8743350.0,21.949945
2021-01-05 05:00:00+00:00,22.25,23.81,22.21,23.13,16256642.0,23.277827
2021-01-06 05:00:00+00:00,23.96,25.03,23.71,24.41,19456343.0,24.453515
2021-01-07 05:00:00+00:00,24.54,25.47,24.47,24.88,14502415.0,24.961613
2021-01-08 05:00:00+00:00,25.0,25.369,24.475,24.84,11952045.0,24.936829
2021-01-11 05:00:00+00:00,24.2,25.12,24.05,24.99,16878226.0,24.835363
2021-01-12 05:00:00+00:00,25.5,26.73,25.165,26.14,20803227.0,26.133753
2021-01-13 05:00:00+00:00,26.18,26.45,25.25,25.46,11276757.0,25.601846
2021-01-14 05:00:00+00:00,25.58,26.38,25.45,25.96,10285841.0,25.899983
2021-01-15 05:00:00+00:00,25.45,25.69,24.64,24.91,13448970.0,25.004108
2021-01-19 05:00:00+00:00,25.2,25.9,25.11,25.42,21249436.0,25.417256
2021-01-20 05:00:00+00:00,25.55,25.68,24.915,25.35,10571804.0,25.315433
2021-01-21 05:00:00+00:00,25.12,25.33,23.95,24.19,21095966.0,24.390116
2021-01-22 05:00:00+00:00,23.71,24.53,23.45,24.41,13559454.0,24.158849
2021-01-25 05:00:00+00:00,24.37,24.37,23.21,23.74,15540995.0,23.611374
2021-01-26 05:00:00+00:00,24.07,24.39,22.73,22.74,20225795.0,23.365458
2021-01-27 05:00:00+00:00,22.45,22.615,21.23,21.81,17044016.0,22.073691
2021-01-28 05:00:00+00:00,22.12,22.9501,21.97,22.64,12418506.0,22.567828
2021-01-29 05:00:00+00:00,22.4,22.83,22.0,22.21,15573593.0,22.301062
2021-02-01 05:00:00+00:00,22.5,22.58,21.795,22.16,10081526.0,22.140574
2021-02-02 05:00:00+00:00,22.75,23.09,22.35,22.51,11058026.0,22.641025
2021-02-03 05:00:00+00:00,22.7,24.25,22.64,24.18,15843669.0,23.817997
2021-02-04 05:00:00+00:00,24.35,24.95,23.74,24.81,12894680.0,24.510905
2021-02-05 05:00:00+00:00,25.23,25.65,24.855,25.01,11370171.0,25.181274
2021-02-08 05:00:00+00:00,25.45,26.17,25.34,25.99,11496273.0,25.943709
2021-02-09 05:00:00+00:00,25.75,26.3,25.43,26.0,10799762.0,25.957849
2021-02-10 05:00:00+00:00,26.24,26.725,25.97,26.62,11593550.0,26.467338
2021-02-11 05:00:00+00:00,26.39,26.78,25.94,26.37,9773253.0,26.320328
2021-02-12 05:00:00+00:00,26.1,26.79,25.95,26.77,9063413.0,26.556868
2021-02-16 05:00:00+00:00,27.0,27.55,26.8,26.81,14337930.0,27.05409
2021-02-17 05:00:00+00:00,27.0,27.15,26.35,26.87,11558988.0,26.752784
2021-02-18 05:00:00+00:00,26.6,26.74,25.55,25.58,11173052.0,25.866038
2021-02-19 05:00:00+00:00,25.64,26.44,25.56,26.12,10063739.0,26.130935
2021-02-22 05:00:00+00:00,26.0,28.1758,25.98,27.54,13964728.0,27.592262
2021-02-23 05:00:00+00:00,27.76,27.9,26.39,27.74,13548973.0,27.495096
2021-02-24 05:00:00+00:00,28.08,29.675,27.77,29.41,21674017.0,29.138651
2021-02-25 05:00:00+00:00,29.4,29.87,28.2,28.51,20387367.0,28.977535
2021-02-26 05:00:00+00:00,28.03,28.35,26.54,27.91,22478730.0,27.768254
2021-03-01 05:00:00+00:00,28.76,29.1,28.37,28.72,17121632.0,28.735037
2021-03-02 05:00:00+00:00,28.75,29.2,28.12,28.14,13582666.0,28.53935
2021-03-03 05:00:00+00:00,28.34,29.02,28.32,28.37,20695599.0,28.606735
2021-03-04 05:00:00+00:00,28.74,29.31,27.665,28.58,21586749.0,28.56184
2021-03-05 05:00:00+00:00,29.7,29.71,27.91,29.07,26808986.0,28.760941
2021-03-08 05:00:00+00:00,29.36,30.065,28.8,29.71,14971197.0,29.56851
2021-03-09 05:00:00+00:00,29.73,29.98,28.955,29.35,20585202.0,29.447891
2021-03-10 05:00:00+00:00,29.34,30.065,29.0,29.95,18685643.0,29.498923
2021-03-11 05:00:00+00:00,30.08,30.41,29.33,29.4,13239468.0,29.74102
2021-03-12 05:00:00+00:00,29.46,29.595,28.88,29.01,12829516.0,29.125346
2021-03-15 04:00:00+00:00,29.21,29.49,28.655,29.12,7888332.0,29.030816
2021-03-16 04:00:00+00:00,28.52,28.79,27.83,28.06,11347179.0,28.151419
2021-03-17 04:00:00+00:00,27.78,28.415,27.57,28.31,11302829.0,28.066938
2021-03-18 04:00:00+00:00,28.01,28.795,27.17,27.25,14585283.0,27.937547
2021-03-19 04:00:00+00:00,27.26,27.6,26.83,27.05,22577539.0,27.183642
2021-03-22 04:00:00+00:00,27.05,27.865,26.75,27.65,19700238.0,27.459156
2021-03-23 04:00:00+00:00,27.14,27.79,26.48,26.67,14459049.0,26.984466
2021-03-24 04:00:00+00:00,27.28,28.0,27.16,27.42,13642389.0,27.5793
2021-03-25 04:00:00+00:00,26.77,27.53,26.19,27.4,14595825.0,26.976773
2021-03-26 04:00:00+00:00,27.84,28.35,27.6,28.31,11722604.0,28.038855
2021-03-29 04:00:00+00:00,28.23,28.517,27.49,27.7,11397250.0,27.887003
2021-03-30 04:00:00+00:00,27.38,27.79,27.14,27.22,11439994.0,27.359716
2021-03-31 04:00:00+00:00,27.22,27.38,26.91,27.19,11046280.0,27.175374
2021-04-01 04:00:00+00:00,27.45,28.14,27.11,28.1,10448023.0,27.742909
2021-04-05 04:00:00+00:00,28.28,28.3,27.35,27.55,9863316.0,27.635627
2021-04-06 04:00:00+00:00,27.61,28.34,27.39,27.44,9300881.0,27.679772
2021-04-07 04:00:00+00:00,27.51,27.7,27.15,27.35,7946845.0,27.409173
2021-04-08 04:00:00+00:00,27.0,27.18,26.44,27.06,10526713.0,26.895285
2021-04-09 04:00:00+00:00,27.11,27.2261,26.42,26.76,8605349.0,26.718053
2021-04-12 04:00:00+00:00,26.87,27.1,26.32,26.54,7097431.0,26.610854
2021-04-13 04:00:00+00:00,26.27,26.47,25.86,26.04,12323462.0,26.10779
2021-04-14 04:00:00+00:00,26.3,27.78,26.26,27.31,14637021.0,27.31687
2021-04-15 04:00:00+00:00,27.21,27.3565,26.57,26.66,8491639.0,26.794528
2021-04-16 04:00:00+00:00,26.89,26.96,26.25,26.29,8035598.0,26.445342
2021-04-19 04:00:00+00:00,26.39,26.775,26.25,26.53,7068930.0,26.458382
2021-04-20 04:00:00+00:00,26.16,26.325,25.02,25.25,11723102.0,25.346983
2021-04-21 04:00:00+00:00,24.7,25.79,24.52,25.73,13077735.0,25.506049
2021-04-22 04:00:00+00:00,25.72,25.77,25.2,25.25,16055876.0,25.400017
2021-04-23 04:00:00+00:00,24.81,25.98,24.57,25.71,12870952.0,25.570132
2021-04-26 04:00:00+00:00,25.86,26.68,25.75,26.37,13913254.0,26.411146
2021-04-27 04:00:00+00:00,26.4,26.61,25.65,26.18,12999393.0,26.103865
2021-04-28 04:00:00+00:00,26.37,27.49,26.16,27.36,10616212.0,27.221178
2021-04-29 04:00:00+00:00,27.8,28.09,27.27,27.82,13730676.0,27.701023
2021-04-30 04:00:00+00:00,27.48,27.81,26.96,27.05,13190759.0,27.239486
2021-05-03 04:00:00+00:00,27.53,28.5,27.48,28.22,12369143.0,28.177223
2021-05-04 04:00:00+00:00,28.31,28.68,27.83,28.39,15114968.0,28.37962
2021-05-05 04:00:00+00:00,28.77,30.35,28.57,30.34,22758883.0,29.890988
2021-05-06 04:00:00+00:00,30.23,30.77,29.62,30.73,14908657.0,30.383071
2021-05-07 04:00:00+00:00,30.19,32.0,30.19,31.89,16466113.0,31.30832
2021-05-10 04:00:00+00:00,32.22,32.87,31.61,31.66,16120107.0,32.134358
2021-05-11 04:00:00+00:00,30.93,31.57,30.635,31.26,18190013.0,31.181773
2021-05-12 04:00:00+00:00,31.35,32.64,31.25,32.1,23270146.0,32.184039
2021-05-13 04:00:00+00:00,31.68,32.47,31.32,31.76,15367028.0,31.909044
2021-05-14 04:00:00+00:00,32.24,32.975,32.19,32.8,10691889.0,32.698178
2021-05-17 04:00:00+00:00,32.53,34.105,32.4,34.05,14531348.0,33.424656
2021-05-18 04:00:00+00:00,34.12,34.3297,33.01,33.07,12438645.0,33.412997
2021-05-19 04:00:00+00:00,32.4,32.52,31.66,32.0,13633590.0,32.06532
2021-05-20 04:00:00+00:00,31.99,32.0,31.195,31.77,12478343.0,31.624557
2021-05-21 04:00:00+00:00,32.14,32.46,31.855,31.95,8574018.0,32.060055
2021-05-24 04:00:00+00:00,32.0,32.13,31.56,31.7,9755934.0,31.754773
2021-05-25 04:00:00+00:00,31.63,31.81,31.08,31.24,10064439.0,31.411232
2021-05-26 04:00:00+00:00,31.13,31.84,30.97,31.55,9358110.0,31.548034
2021-05-27 04:00:00+00:00,31.82,32.03,31.31,31.34,14893170.0,31.454165
2021-05-28 04:00:00+00:00,31.64,31.65,31.09,31.33,8309968.0,31.341589
2021-06-01 04:00:00+00:00,31.96,33.09,31.95,32.93,15701594.0,32.770684
2021-06-02 04:00:00+00:00,33.2,35.595,32.71,35.46,28422066.0,34.746703
2021-06-03 04:00:00+00:00,35.25,36.575,35.195,36.52,19992701.0,36.289121
2021-06-04 04:00:00+00:00,36.67,36.87,35.565,36.42,13756437.0,36.213239
2021-06-07 04:00:00+00:00,36.52,36.781,35.66,35.83,10082494.0,36.015706
2021-06-08 04:00:00+00:00,35.56,36.205,35.22,35.9,12822018.0,35.889639
2021-06-09 04:00:00+00:00,35.91,36.14,35.495,35.76,9229888.0,35.761172
2021-06-10 04:00:00+00:00,36.16,36.23,34.74,34.94,11350105.0,35.301826
2021-06-11 04:00:00+00:00,35.38,35.66,34.76,34.89,7224241.0,35.041832
2021-06-14 04:00:00+00:00,34.87,35.17,33.755,34.05,9836948.0,34.185703
2021-06-15 04:00:00+00:00,34.06,34.72,34.0,34.19,9825741.0,34.215041
2021-06-16 04:00:00+00:00,33.85,34.66,33.5336,34.04,10902109.0,34.033445
2021-06-17 04:00:00+00:00,33.97,34.26,31.89,32.47,14467511.0,32.60149
2021-06-18 04:00:00+00:00,31.81,32.09,31.28,31.29,24726123.0,31.51984
2021-06-21 04:00:00+00:00,31.75,33.24,31.67,33.12,11164531.0,32.753321
2021-06-22 04:00:00+00:00,32.84,33.36,32.63,33.02,7649602.0,33.035656
2021-06-23 04:00:00+00:00,33.55,34.08,32.87,32.88,8093775.0,33.327735
2021-06-24 04:00:00+00:00,33.05,33.35,32.535,33.26,6222858.0,33.103089
2021-06-25 04:00:00+00:00,33.31,33.485,33.055,33.35,7804251.0,33.294521
2021-06-28 04:00:00+00:00,33.12,33.24,31.77,32.02,11180554.0,32.037454
2021-06-29 04:00:00+00:00,32.24,32.655,31.835,31.88,7320085.0,32.144873
2021-06-30 04:00:00+00:00,32.1,32.38,31.87,32.01,10875248.0,32.066479
2021-07-01 04:00:00+00:00,33.03,33.56,32.78,33.07,9792124.0,33.16815
2021-07-02 04:00:00+00:00,32.8,32.93,32.53,32.79,7570572.0,32.757722
2021-07-06 04:00:00+00:00,32.8,32.97,31.0414,31.17,13937692.0,31.473859
2021-07-07 04:00:00+00:00,31.0,31.36,30.07,30.68,10571624.0,30.615021
2021-07-08 04:00:00+00:00,29.96,30.85,29.87,30.53,8872704.0,30.448191
2021-07-09 04:00:00+00:00,31.06,31.535,30.64,31.19,8533508.0,31.203609
