Datetime,Open,High,Low,Close,Volume,Weighted Volume
2021-01-04 05:00:00+00:00,195.13,196.52,190.27,190.69,1039756.0,192.316899
2021-01-05 05:00:00+00:00,190.28,193.47,189.45,191.75,1362452.0,191.684942
2021-01-06 05:00:00+00:00,190.7,195.73,190.7,193.3,1049053.0,193.450379
2021-01-07 05:00:00+00:00,195.97,203.13,194.96,201.96,1021041.0,200.24893
2021-01-08 05:00:00+00:00,202.18,207.0,202.18,205.56,640894.0,205.516
2021-01-11 05:00:00+00:00,204.18,206.02,201.97,202.34,602513.0,203.241978
2021-01-12 05:00:00+00:00,203.15,205.825,200.82,203.35,376021.0,202.801649
2021-01-13 05:00:00+00:00,203.2,203.29,200.14,200.96,539740.0,201.163126
2021-01-14 05:00:00+00:00,205.07,209.77,202.89,207.51,675085.0,207.721295
2021-01-15 05:00:00+00:00,205.48,208.58,202.46,207.39,777267.0,206.533334
2021-01-19 05:00:00+00:00,208.23,213.4,207.41,207.51,537478.0,209.364388
2021-01-20 05:00:00+00:00,207.51,209.79,204.12,208.96,789319.0,208.342888
2021-01-21 05:00:00+00:00,210.0,211.99,207.63,207.72,598342.0,208.552514
2021-01-22 05:00:00+00:00,207.45,207.45,203.21,204.61,498288.0,205.180909
2021-01-25 05:00:00+00:00,203.93,211.53,203.9,211.12,608427.0,209.344667
2021-01-26 05:00:00+00:00,212.05,212.55,206.58,207.54,622082.0,209.477319
2021-01-27 05:00:00+00:00,204.61,204.61,192.76,194.33,755911.0,195.989789
2021-01-28 05:00:00+00:00,195.3,200.48,194.12,199.02,707258.0,198.877343
2021-01-29 05:00:00+00:00,198.53,198.67,193.72,194.0,740207.0,195.412317
2021-02-01 05:00:00+00:00,197.01,199.83,194.45,199.1,762920.0,198.002684
2021-02-02 05:00:00+00:00,200.73,206.21,200.34,204.57,500301.0,204.282072
2021-02-03 05:00:00+00:00,204.81,206.0,197.62,197.75,735387.0,199.334613
2021-02-04 05:00:00+00:00,199.0,205.99,196.94,204.36,1246510.0,202.77461
2021-02-05 05:00:00+00:00,207.36,211.96,205.59,209.45,779109.0,209.362058
2021-02-08 05:00:00+00:00,209.32,214.0,208.61,212.25,631887.0,211.718861
2021-02-09 05:00:00+00:00,212.04,216.31,211.66,215.52,650646.0,214.892193
2021-02-10 05:00:00+00:00,216.32,217.15,207.98,208.99,930703.0,209.743957
2021-02-11 05:00:00+00:00,210.74,211.395,204.94,208.04,680609.0,207.295903
2021-02-12 05:00:00+00:00,206.7,212.74,206.7,212.21,316241.0,210.695489
2021-02-16 05:00:00+00:00,212.18,213.06,209.29,210.19,466661.0,210.512489
2021-02-17 05:00:00+00:00,208.25,210.02,203.88,207.99,368743.0,206.71352
2021-02-18 05:00:00+00:00,207.24,213.58,206.575,211.79,487609.0,210.504513
2021-02-19 05:00:00+00:00,213.65,216.835,213.03,215.64,634915.0,215.505091
2021-02-22 05:00:00+00:00,214.28,214.56,210.54,211.76,481145.0,212.362307
2021-02-23 05:00:00+00:00,210.0,212.7,207.015,211.62,621117.0,210.382194
2021-02-24 05:00:00+00:00,210.29,218.49,210.15,217.31,637189.0,216.293892
2021-02-25 05:00:00+00:00,217.59,220.64,214.81,215.53,549860.0,217.272878
2021-02-26 05:00:00+00:00,215.99,218.75,214.02,214.77,722751.0,215.817239
2021-03-01 05:00:00+00:00,217.7,222.035,216.95,220.72,972912.0,220.456069
2021-03-02 05:00:00+00:00,220.22,223.31,217.8,222.41,636096.0,221.675882
2021-03-03 05:00:00+00:00,222.5,227.14,219.76,222.76,737624.0,223.731419
2021-03-04 05:00:00+00:00,222.59,223.6,214.13,215.02,1031687.0,217.976495
2021-03-05 05:00:00+00:00,217.64,222.84,211.7701,219.85,1079432.0,219.173095
2021-03-08 05:00:00+00:00,220.37,223.935,218.28,218.65,751873.0,220.774065
2021-03-09 05:00:00+00:00,222.21,226.44,221.71,223.82,684191.0,224.336654
2021-03-10 05:00:00+00:00,226.5,228.835,224.82,225.93,640035.0,226.589041
2021-03-11 05:00:00+00:00,226.8,230.63,225.67,229.67,454260.0,229.188249
2021-03-12 05:00:00+00:00,230.03,235.16,228.92,233.81,618414.0,233.033331
2021-03-15 04:00:00+00:00,232.7,234.01,229.14,231.99,509489.0,231.40576
2021-03-16 04:00:00+00:00,234.0,234.28,228.36,228.98,412180.0,229.979673
2021-03-17 04:00:00+00:00,227.51,231.99,225.61,227.92,619363.0,227.560145
2021-03-18 04:00:00+00:00,227.27,233.06,227.0,230.1,1008967.0,230.68243
2021-03-19 04:00:00+00:00,228.51,232.82,226.25,230.61,1333115.0,229.65716
2021-03-22 04:00:00+00:00,231.07,233.045,228.79,231.25,782235.0,230.980012
2021-03-23 04:00:00+00:00,231.48,234.76,230.59,231.65,874147.0,232.02332
2021-03-24 04:00:00+00:00,231.59,236.16,231.59,234.11,822005.0,234.326195
2021-03-25 04:00:00+00:00,233.99,233.99,228.245,231.76,862201.0,230.84611
2021-03-26 04:00:00+00:00,230.54,236.98,230.35,235.75,692306.0,235.097495
2021-03-29 04:00:00+00:00,236.15,238.39,233.185,235.34,668368.0,235.644731
2021-03-30 04:00:00+00:00,235.95,241.84,235.23,240.61,845748.0,239.605164
2021-03-31 04:00:00+00:00,240.55,243.505,237.82,240.41,668130.0,240.562107
2021-04-01 04:00:00+00:00,240.27,243.81,240.27,243.69,527640.0,242.944072
2021-04-05 04:00:00+00:00,245.97,248.7,244.57,246.3,626467.0,246.261084
2021-04-06 04:00:00+00:00,246.36,248.8599,244.25,244.59,495941.0,245.829973
2021-04-07 04:00:00+00:00,244.41,245.94,243.36,243.4,473429.0,243.955653
2021-04-08 04:00:00+00:00,244.23,246.24,242.31,244.98,568253.0,244.995724
