Datetime,Open,High,Low,Close,Volume,Weighted Volume
2021-01-04 05:00:00+00:00,46.69,46.9,45.6,46.12,6738775.0,46.10784
2021-01-05 05:00:00+00:00,46.11,46.61,45.56,46.27,5334713.0,46.210279
2021-01-06 05:00:00+00:00,47.81,49.63,47.03,49.01,12378449.0,48.78745
2021-01-07 05:00:00+00:00,49.65,50.93,49.56,49.99,7778564.0,50.240029
2021-01-08 05:00:00+00:00,50.04,50.23,48.81,49.32,6574477.0,49.319197
2021-01-11 05:00:00+00:00,48.79,49.45,48.51,49.34,5631703.0,49.251785
2021-01-12 05:00:00+00:00,49.84,50.1,49.46,49.65,5901906.0,49.756697
2021-01-13 05:00:00+00:00,49.45,49.88,49.15,49.51,5536314.0,49.460736
2021-01-14 05:00:00+00:00,49.61,49.79,49.27,49.28,6949715.0,49.486867
2021-01-15 05:00:00+00:00,48.52,48.81,48.02,48.4,8547265.0,48.452228
2021-01-19 05:00:00+00:00,48.35,48.67,48.03,48.07,12398035.0,48.278307
2021-01-20 05:00:00+00:00,47.0,47.45,45.19,45.58,12256231.0,45.768644
2021-01-21 05:00:00+00:00,45.69,46.075,45.19,45.67,12366274.0,45.697816
2021-01-22 05:00:00+00:00,45.36,46.195,45.29,45.86,9036889.0,45.887757
2021-01-25 05:00:00+00:00,45.2,46.05,44.91,45.76,9576913.0,45.606709
2021-01-26 05:00:00+00:00,46.15,46.19,45.18,45.19,7909246.0,45.461406
2021-01-27 05:00:00+00:00,44.6,44.75,42.73,42.81,11801769.0,43.263183
2021-01-28 05:00:00+00:00,43.65,44.1,42.73,43.77,8597199.0,43.679896
2021-01-29 05:00:00+00:00,43.72,43.995,42.815,42.85,7339522.0,43.186177
2021-02-01 05:00:00+00:00,43.2,43.34,42.47,42.75,6666943.0,42.761727
2021-02-02 05:00:00+00:00,43.29,44.52,43.29,44.25,6487374.0,44.204515
2021-02-03 05:00:00+00:00,44.01,44.84,43.99,44.73,5850315.0,44.573481
2021-02-04 05:00:00+00:00,44.98,46.345,44.74,46.31,6633806.0,46.004714
2021-02-05 05:00:00+00:00,46.85,46.8913,46.13,46.35,4146816.0,46.40603
2021-02-08 05:00:00+00:00,46.46,47.44,46.435,47.4,5986178.0,47.191421
2021-02-09 05:00:00+00:00,47.24,47.85,46.96,47.61,4940398.0,47.583314
2021-02-10 05:00:00+00:00,47.88,47.91,47.305,47.35,5625528.0,47.565073
2021-02-11 05:00:00+00:00,47.26,47.62,46.85,47.25,4413290.0,47.222048
2021-02-12 05:00:00+00:00,47.12,48.175,47.07,47.64,4141569.0,47.624385
2021-02-16 05:00:00+00:00,48.29,48.9599,48.01,48.65,5603647.0,48.615039
2021-02-17 05:00:00+00:00,48.49,49.39,48.15,49.3,6929243.0,49.026859
2021-02-18 05:00:00+00:00,48.88,49.5,48.35,49.06,7617538.0,49.006933
2021-02-19 05:00:00+00:00,49.33,50.17,49.27,50.02,5374391.0,49.905872
2021-02-22 05:00:00+00:00,49.8,51.13,49.8,50.94,7017941.0,50.779368
2021-02-23 05:00:00+00:00,51.84,52.6964,51.25,51.61,9904177.0,51.68965
2021-02-24 05:00:00+00:00,51.67,53.035,51.54,52.81,6814416.0,52.490717
2021-02-25 05:00:00+00:00,53.5,53.54,51.58,51.63,6254757.0,52.237084
2021-02-26 05:00:00+00:00,51.29,51.33,49.85,50.0,9499638.0,50.417663
2021-03-01 05:00:00+00:00,51.02,51.545,50.88,51.16,8921854.0,51.221753
2021-03-02 05:00:00+00:00,51.19,51.405,50.595,50.65,7360858.0,50.926385
2021-03-03 05:00:00+00:00,50.91,52.18,50.71,51.16,7443060.0,51.504608
2021-03-04 05:00:00+00:00,51.1,51.53,50.04,51.02,10901427.0,50.968454
2021-03-05 05:00:00+00:00,51.91,52.685,50.4,52.47,10621011.0,51.668183
2021-03-08 05:00:00+00:00,53.02,54.39,52.53,54.05,9847595.0,53.787658
2021-03-09 05:00:00+00:00,52.87,53.84,52.465,52.9,8899106.0,53.15895
2021-03-10 05:00:00+00:00,53.08,54.17,52.87,53.78,8455095.0,53.678284
2021-03-11 05:00:00+00:00,53.11,54.05,52.9,53.35,6141401.0,53.519396
2021-03-12 05:00:00+00:00,54.22,54.72,53.995,54.64,5415501.0,54.391302
2021-03-15 04:00:00+00:00,54.64,54.75,53.31,53.98,6228113.0,53.761212
2021-03-16 04:00:00+00:00,53.58,53.85,52.8,53.84,9928264.0,53.543737
2021-03-17 04:00:00+00:00,54.31,54.69,53.71,54.49,7768991.0,54.2
2021-03-18 04:00:00+00:00,55.0,57.02,54.93,56.27,11183163.0,56.315668
2021-03-19 04:00:00+00:00,55.8,55.95,54.85,55.21,28076670.0,55.335933
2021-03-22 04:00:00+00:00,55.0,55.0,53.835,54.24,6976734.0,54.324587
2021-03-23 04:00:00+00:00,53.68,54.545,53.14,53.58,10640124.0,53.695938
2021-03-24 04:00:00+00:00,53.87,54.615,53.47,53.47,6880723.0,53.919813
2021-03-25 04:00:00+00:00,53.48,54.93,53.3299,54.89,8728226.0,54.371604
2021-03-26 04:00:00+00:00,55.53,56.3,55.31,56.21,9628352.0,55.858823
2021-03-29 04:00:00+00:00,55.56,56.1,54.79,55.6,11780206.0,55.554937
2021-03-30 04:00:00+00:00,55.66,56.16,55.27,55.87,6623975.0,55.828304
2021-03-31 04:00:00+00:00,55.57,56.05,55.29,55.31,6752673.0,55.522005
2021-04-01 04:00:00+00:00,55.13,55.84,54.92,55.83,6189144.0,55.573669
2021-04-05 04:00:00+00:00,56.44,56.745,56.14,56.37,4753554.0,56.395945
2021-04-06 04:00:00+00:00,56.09,56.405,55.72,56.23,4506221.0,56.155734
2021-04-07 04:00:00+00:00,56.5,56.87,56.25,56.81,5185923.0,56.579163
2021-04-08 04:00:00+00:00,56.62,57.055,55.93,56.78,6329589.0,56.702611
2021-04-09 04:00:00+00:00,57.33,57.45,56.755,57.29,5870195.0,57.101386
2021-04-12 04:00:00+00:00,57.6,57.8,57.31,57.68,4239626.0,57.596975
2021-04-13 04:00:00+00:00,57.22,57.3,56.58,56.63,4971191.0,56.871877
2021-04-14 04:00:00+00:00,56.52,57.83,56.24,57.58,5889963.0,57.46038
2021-04-15 04:00:00+00:00,56.84,57.19,54.53,56.33,12498286.0,55.642711
2021-04-16 04:00:00+00:00,56.91,58.455,56.65,57.86,6949305.0,57.829466
2021-04-19 04:00:00+00:00,57.81,58.2,57.53,57.72,5748851.0,57.853327
2021-04-20 04:00:00+00:00,57.05,57.27,56.155,56.22,9673465.0,56.392563
2021-04-21 04:00:00+00:00,55.93,57.09,55.43,56.99,6030412.0,56.705006
2021-04-22 04:00:00+00:00,56.6,56.895,56.16,56.16,6014730.0,56.403627
2021-04-23 04:00:00+00:00,56.21,57.66,56.08,57.23,6219743.0,57.275457
2021-04-26 04:00:00+00:00,57.55,58.27,57.38,57.79,5568203.0,57.950936
2021-04-27 04:00:00+00:00,58.14,58.39,57.83,58.32,5565774.0,58.154368
2021-04-28 04:00:00+00:00,58.5,59.19,58.47,58.97,5174324.0,58.934396
2021-04-29 04:00:00+00:00,59.39,60.13,59.28,60.03,5993309.0,59.871221
2021-04-30 04:00:00+00:00,59.56,59.87,59.08,59.35,6522643.0,59.484495
2021-05-03 04:00:00+00:00,59.63,60.035,59.23,59.29,4843686.0,59.468759
2021-05-04 04:00:00+00:00,59.0,60.655,58.82,60.6,7797645.0,60.148866
2021-05-05 04:00:00+00:00,60.58,60.98,59.93,60.39,6749819.0,60.51144
2021-05-06 04:00:00+00:00,60.75,61.48,60.35,61.44,5449990.0,60.987103
2021-05-07 04:00:00+00:00,60.33,61.405,60.18,61.37,6144445.0,61.167791
2021-05-10 04:00:00+00:00,61.8,62.27,61.1,61.15,5848685.0,61.680609
2021-05-11 04:00:00+00:00,60.79,61.57,60.045,60.15,6901470.0,60.435819
2021-05-12 04:00:00+00:00,61.05,61.29,59.455,59.56,9112006.0,60.196946
2021-05-13 04:00:00+00:00,59.36,61.6,59.31,61.1,5162932.0,60.963976
2021-05-14 04:00:00+00:00,61.35,62.09,61.26,61.86,3600653.0,61.750161
2021-05-17 04:00:00+00:00,61.56,62.42,61.46,62.21,4151284.0,62.030866
2021-05-18 04:00:00+00:00,62.18,62.47,60.81,60.85,5832053.0,61.415057
2021-05-19 04:00:00+00:00,60.2,60.305,59.13,60.07,8055165.0,59.708894
