Date,Open,High,Low,Close,Adj Close,Volume,RSI14,slowk,slowd,macd,macdsignal,macdhist,n1,n2,obLevel1,obLevel2,sLevel1,osLevel2,ap,esa,d,ci,tci,wt1,wt2,wt1 - wt2,wt1 & wt2 crossing
2022-01-03,130.00999450683594,130.57000732421875,126.91999816894531,127.01000213623047,127.01000213623047,1031500,,,,,,,10,21,60,53,-60,-53,128.1666692097982,,,,,,,,0
2022-01-04,127.9000015258789,129.0500030517578,123.02999877929688,123.86000061035156,123.86000061035156,1568200,,,,,,,10,21,60,53,-60,-53,125.31333414713542,,,,,,,,0
2022-01-05,123.87000274658203,124.47000122070312,119.30999755859375,119.3499984741211,119.3499984741211,1198900,,,,,,,10,21,60,53,-60,-53,121.04333241780598,,,,,,,,0
2022-01-06,121.36000061035156,121.36000061035156,118.30999755859375,119.0999984741211,119.0999984741211,1159200,,,,,,,10,21,60,53,-60,-53,119.58999888102214,,,,,,,,0
2022-01-07,118.98999786376953,123.18000030517578,118.43000030517578,121.08000183105469,121.08000183105469,2329400,,,,,,,10,21,60,53,-60,-53,120.89666748046875,,,,,,,,0
2022-01-10,119.58000183105469,119.70999908447266,115.37000274658203,118.66999816894531,118.66999816894531,1405500,,,,,,,10,21,60,53,-60,-53,117.91666666666667,,,,,,,,0
2022-01-11,118.30000305175781,119.41999816894531,114.56999969482422,119.1500015258789,119.1500015258789,1519200,,,,,,,10,21,60,53,-60,-53,117.71333312988281,,,,,,,,0
2022-01-12,118.83999633789062,120.25,115.36000061035156,119.26000213623047,119.26000213623047,1614000,,,,,,,10,21,60,53,-60,-53,118.29000091552734,,,,,,,,0
2022-01-13,120.19000244140625,120.58000183105469,117.19000244140625,117.47000122070312,117.47000122070312,1362700,,44.80532918693482,39.13913287673754,,,,10,21,60,53,-60,-53,118.41333516438802,,,,,,,,0
2022-01-14,116.05000305175781,116.75,111.63999938964844,113.4000015258789,113.4000015258789,1290500,,35.94672311563857,40.790348529120074,,,,10,21,60,53,-60,-53,113.93000030517578,120.12733383178711,,,,,,,0
2022-01-18,111.79000091552734,112.08999633789062,108.86000061035156,110.4000015258789,110.4000015258789,1854400,,22.16951277369886,34.307188358757415,,,,10,21,60,53,-60,-53,110.4499994913737,118.3678184971665,,,,,,,0
2022-01-19,110.97000122070312,112.68000030517578,107.58000183105469,107.62999725341797,107.62999725341797,1409000,,11.070445923175212,23.062227270837543,,,,10,21,60,53,-60,-53,109.29666646321614,116.71851812735734,,,,,,,0
2022-01-20,108.48999786376953,111.94999694824219,105.87000274658203,106.05999755859375,106.05999755859375,2158700,,4.9387071696384695,12.726221955504178,,,,10,21,60,53,-60,-53,107.95999908447266,115.12606011956012,,,,,,,0
2022-01-21,105.0,109.56999969482422,102.47000122070312,108.0999984741211,108.0999984741211,2664400,,13.700645923278477,9.903266338697383,,,,10,21,60,53,-60,-53,106.71333312988281,113.59647339416425,,,,,,,0
2022-01-24,105.56999969482422,112.31999969482422,103.4800033569336,111.91999816894531,111.91999816894531,2378400,26.384984978818,44.424551114452505,21.02130140245648,,,,10,21,60,53,-60,-53,109.24000040690105,112.80438739648002,,,,,,,0
2022-01-25,109.4800033569336,111.63999938964844,106.77999877929688,109.94000244140625,109.94000244140625,2016300,24.734252863199924,68.38187794629495,42.169024994675304,,,,10,21,60,53,-60,-53,109.45333353678386,112.19510487653527,,,,,,,0
2022-01-26,110.98999786376953,111.58999633789062,106.55999755859375,107.75,107.75,2433500,23.0188416521145,73.10797873965001,61.97146926679915,,,,10,21,60,53,-60,-53,108.63333129882812,111.54750968058852,,,,,,,0
2022-01-27,110.4000015258789,110.5199966430664,104.54000091552734,105.54000091552734,105.54000091552734,2049700,21.405497732554668,52.64505163124505,64.71163610573,,,,10,21,60,53,-60,-53,106.86666615804036,110.6964472219434,,,,,,,0
2022-01-28,106.23999786376953,110.05000305175781,105.02999877929688,110.0,110.0,1594900,31.79484059192462,52.842406644558956,59.53181233848466,,,,10,21,60,53,-60,-53,108.36000061035156,110.27163874710853,5.054796140766501,-25.212202213784835,,,,,0
2022-01-31,109.4000015258789,111.61000061035156,108.41999816894531,111.16999816894531,111.16999816894531,1359700,34.2502565235997,66.10114206116096,57.19620011232164,,,,10,21,60,53,-60,-53,110.39999898274739,110.29497697177014,4.154837208077547,1.68513639592705,,,,,0
