Date,Open,High,Low,Close,Adj Close,Volume,RSI14,slowk,slowd,macd,macdsignal,macdhist,n1,n2,obLevel1,obLevel2,sLevel1,osLevel2,ap,esa,d,ci,tci,wt1,wt2,wt1 - wt2,wt1 & wt2 crossing
2022-01-03,100.83000183105469,102.98999786376953,100.4000015258789,102.86000061035156,102.1554183959961,1225200,,,,,,,10,21,60,53,-60,-53,102.08333333333333,,,,,,,,0
2022-01-04,104.16999816894531,108.69000244140625,103.9000015258789,107.48999786376953,106.75370025634766,2147100,,,,,,,10,21,60,53,-60,-53,106.69333394368489,,,,,,,,0
2022-01-05,108.16999816894531,109.12000274658203,104.88999938964844,105.02999877929688,104.310546875,1551400,,,,,,,10,21,60,53,-60,-53,106.34666697184245,,,,,,,,0
2022-01-06,106.30999755859375,107.2300033569336,104.72000122070312,106.5199966430664,105.79034423828125,1256900,,,,,,,10,21,60,53,-60,-53,106.1566670735677,,,,,,,,0
2022-01-07,106.73999786376953,109.19000244140625,106.5199966430664,109.06999969482422,108.3228759765625,1313100,,,,,,,10,21,60,53,-60,-53,108.25999959309895,,,,,,,,0
2022-01-10,108.69000244140625,108.69000244140625,106.2699966430664,107.69000244140625,106.95233917236328,1207900,,,,,,,10,21,60,53,-60,-53,107.5500005086263,,,,,,,,0
2022-01-11,108.0,109.0,106.66999816894531,108.8499984741211,108.10438537597656,1065800,,,,,,,10,21,60,53,-60,-53,108.17333221435547,,,,,,,,0
2022-01-12,109.1500015258789,110.36000061035156,108.73999786376953,109.56999969482422,108.8194580078125,1167500,,,,,,,10,21,60,53,-60,-53,109.55666605631511,,,,,,,,0
2022-01-13,109.80999755859375,110.0199966430664,108.05999755859375,108.37000274658203,107.62767791748047,978100,,76.57712736551265,82.49284297579568,,,,10,21,60,53,-60,-53,108.81666564941406,,,,,,,,0
2022-01-14,106.7699966430664,108.5999984741211,106.05999755859375,108.44000244140625,107.69719696044922,999600,,64.22888141212151,74.71657590122491,,,,10,21,60,53,-60,-53,107.6999994913737,107.1336664835612,,,,,,,0
2022-01-18,107.2300033569336,107.79000091552734,104.44000244140625,104.94000244140625,104.22117614746094,1139600,,38.37990091393429,59.72863656385616,,,,10,21,60,53,-60,-53,105.72333526611328,106.8772426258434,,,,,,,0
2022-01-19,106.0,106.0,102.08999633789062,102.20999908447266,101.50987243652344,952800,,21.74864010424255,41.4524741434328,,,,10,21,60,53,-60,-53,103.43333180745442,106.25107702249994,,,,,,,0
2022-01-20,102.23999786376953,104.66000366210938,101.55999755859375,101.6500015258789,100.9537124633789,1095000,,3.6536285427909374,21.260723186989278,,,,10,21,60,53,-60,-53,102.62333424886067,105.5914874272928,,,,,,,0
