Date,Open,High,Low,Close,Adj Close,Volume,RSI14,slowk,slowd,macd,macdsignal,macdhist,n1,n2,obLevel1,obLevel2,sLevel1,osLevel2,ap,esa,d,ci,tci,wt1,wt2,wt1 - wt2,wt1 & wt2 crossing
2022-01-03,42.59000015258789,43.150001525878906,42.099998474121094,43.119998931884766,43.119998931884766,5093500,,,,,,,10,21,60,53,-60,-53,42.789999643961586,,,,,,,,0
2022-01-04,43.31999969482422,44.630001068115234,43.209999084472656,43.63999938964844,43.63999938964844,9135000,,,,,,,10,21,60,53,-60,-53,43.826666514078774,,,,,,,,0
2022-01-05,43.5,44.13999938964844,43.040000915527344,43.04999923706055,43.04999923706055,6601200,,,,,,,10,21,60,53,-60,-53,43.40999984741211,,,,,,,,0
2022-01-06,43.099998474121094,43.36000061035156,42.540000915527344,42.59000015258789,42.59000015258789,5510700,,,,,,,10,21,60,53,-60,-53,42.83000055948893,,,,,,,,0
2022-01-07,42.40999984741211,42.7599983215332,42.06999969482422,42.11000061035156,42.11000061035156,5341300,,,,,,,10,21,60,53,-60,-53,42.313332875569664,,,,,,,,0
2022-01-10,41.900001525878906,42.43000030517578,41.439998626708984,42.40999984741211,42.40999984741211,6454500,,,,,,,10,21,60,53,-60,-53,42.09333292643229,,,,,,,,0
2022-01-11,42.650001525878906,43.650001525878906,42.38999938964844,43.400001525878906,43.400001525878906,6208600,,,,,,,10,21,60,53,-60,-53,43.14666748046875,,,,,,,,0
2022-01-12,43.58000183105469,44.650001525878906,43.41999816894531,44.40999984741211,44.40999984741211,13543700,,,,,,,10,21,60,53,-60,-53,44.15999984741211,,,,,,,,0
2022-01-13,44.2400016784668,45.31999969482422,44.06999969482422,44.56999969482422,44.56999969482422,11883600,,81.92870227359569,60.65248851335637,,,,10,21,60,53,-60,-53,44.653333028157554,,,,,,,,0
2022-01-14,44.16999816894531,44.95000076293945,43.84000015258789,44.86000061035156,44.86000061035156,8675000,,87.11259470691289,78.07193642821615,,,,10,21,60,53,-60,-53,44.550000508626304,43.377333323160805,,,,,,,0
2022-01-18,44.290000915527344,44.5,43.93000030517578,44.220001220703125,44.220001220703125,10721500,,77.09061968091683,82.04397222047514,,,,10,21,60,53,-60,-53,44.21666717529297,43.52993947809392,,,,,,,0
2022-01-19,44.16999816894531,44.720001220703125,44.0,44.04999923706055,44.04999923706055,8721800,,61.25322498439625,75.15214645740866,,,,10,21,60,53,-60,-53,44.256666819254555,43.66207172194131,,,,,,,0
2022-01-20,44.08000183105469,45.040000915527344,43.380001068115234,43.45000076293945,43.45000076293945,9562500,,33.07451748089346,57.13945404873552,,,,10,21,60,53,-60,-53,43.95666758219401,43.71563460562362,,,,,,,0
2022-01-21,43.470001220703125,43.54999923706055,42.689998626708984,42.970001220703125,42.970001220703125,11278000,,16.22705032187798,36.85159759572257,,,,10,21,60,53,-60,-53,43.06999969482422,43.59824644002373,,,,,,,0
2022-01-24,42.18000030517578,42.75,41.08000183105469,42.65999984741211,42.65999984741211,8974600,46.71429225376674,18.47405855751005,22.591875453427175,,,,10,21,60,53,-60,-53,42.163333892822266,43.33735324962346,,,,,,,0
2022-01-25,41.90999984741211,42.75,41.290000915527344,42.5099983215332,42.5099983215332,10837400,45.66057593638709,29.308324087277622,21.33647765555523,,,,10,21,60,53,-60,-53,42.18333307902018,43.12753140042287,,,,,,,0
2022-01-26,42.810001373291016,43.68000030517578,42.470001220703125,43.040000915527344,43.040000915527344,16803600,49.95588070624588,41.83497256178814,29.872451735525278,,,,10,21,60,53,-60,-53,43.063334147135414,43.11585917255242,,,,,,,0
2022-01-27,43.33000183105469,43.95000076293945,42.86000061035156,43.22999954223633,43.22999954223633,12172800,51.43783279520113,53.506269590081814,41.5498554130492,,,,10,21,60,53,-60,-53,43.346666971842446,43.157824226968785,,,,,,,0
2022-01-28,43.13999938964844,43.439998626708984,41.75,42.7400016784668,42.7400016784668,12258200,47.52882448383646,60.74917179947758,52.03013798378252,,,,10,21,60,53,-60,-53,42.643333435058594,43.064280446621474,0.6003802161805118,-46.742269894773635,,,,,0
2022-01-31,42.650001525878906,43.13999938964844,42.290000915527344,42.900001525878906,42.900001525878906,13622500,48.89454323076337,64.42630659566181,59.56058266174042,,,,10,21,60,53,-60,-53,42.77666727701823,43.01198714305725,0.534005607063877,-29.377951957331156,,,,,0
2022-02-01,42.880001068115234,43.56999969482422,42.619998931884766,43.5,43.5,10452000,53.75543991349109,65.97050221018453,63.71532686844133,,,,10,21,60,53,-60,-53,43.22999954223633,43.05162576108981,0.4693452750789028,25.33654015749661,,,,,0
2022-02-02,41.790000915527344,42.4900016784668,40.90999984741211,41.439998626708984,41.439998626708984,26586200,39.76927041505258,52.50197809600626,60.96626230061756,,,,10,21,60,53,-60,-53,41.61333338419596,42.79011805620002,0.597970619974386,-131.19760210007956,,,,,0
2022-02-03,41.29999923706055,42.869998931884766,41.27000045776367,42.61000061035156,42.61000061035156,16121800,48.0384469135337,53.6297996217036,57.36742664263149,,,,10,21,60,53,-60,-53,42.25,42.69191477325457,0.5695968296616917,-51.72252257993772,,,,,0
2022-02-04,42.31999969482422,43.189998626708984,42.290000915527344,42.77000045776367,42.77000045776367,8924500,49.06824117059808,50.42293696401645,52.184904893908794,,,,10,21,60,53,-60,-53,42.75,42.702475723571915,0.47467454725558134,6.674647110370025,,,,,0
2022-02-07,42.63999938964844,43.5099983215332,42.540000915527344,42.90999984741211,42.90999984741211,7259500,50.00195253333134,69.67420666960176,57.90898108510729,,,,10,21,60,53,-60,-53,42.98666636149088,42.75414674864809,0.4306463773623471,35.9954439133945,,,,,0
2022-02-08,43.20000076293945,44.2599983215332,42.97999954223633,44.15999984741211,44.15999984741211,8020000,57.49461954084861,80.70926092892836,66.93546818751555,,,,10,21,60,53,-60,-53,43.79999923706055,42.944301746541264,0.5079283979363355,112.31208886868048,,,,,0
