Date,Open,High,Low,Close,Adj Close,Volume,RSI14,slowk,slowd,macd,macdsignal,macdhist,n1,n2,obLevel1,obLevel2,sLevel1,osLevel2,ap,esa,d,ci,tci,wt1,wt2,wt1 - wt2,wt1 & wt2 crossing
2021-12-31,,,,,,,,,,,,,10,21,60,53,-60,-53,,,,,,,,,0
2022-01-03,51.52000045776367,52.040000915527344,51.22999954223633,52.0099983215332,51.090492248535156,2378800.0,,,,,,,10,21,60,53,-60,-53,51.75999959309896,,,,,,,,0
2022-01-04,52.040000915527344,52.869998931884766,52.029998779296875,52.599998474121094,51.67005920410156,3477400.0,,,,,,,10,21,60,53,-60,-53,52.49999872843424,,,,,,,,0
2022-01-05,52.619998931884766,54.45000076293945,52.619998931884766,53.31999969482422,52.3773307800293,5112400.0,,,,,,,10,21,60,53,-60,-53,53.46333312988281,,,,,,,,0
2022-01-06,53.65999984741211,53.790000915527344,52.43000030517578,52.5099983215332,51.58164978027344,2894900.0,,,,,,,10,21,60,53,-60,-53,52.90999984741211,,,,,,,,0
2022-01-07,52.619998931884766,54.38999938964844,52.56999969482422,54.2400016784668,53.28106689453125,3665500.0,,,,,,,10,21,60,53,-60,-53,53.733333587646484,,,,,,,,0
2022-01-10,50.880001068115234,51.27000045776367,48.41999816894531,51.029998779296875,50.1278190612793,8772300.0,,,,,,,10,21,60,53,-60,-53,50.23999913533529,,,,,,,,0
2022-01-11,50.95000076293945,52.77000045776367,50.2400016784668,52.709999084472656,51.77811813354492,4485400.0,,,,,,,10,21,60,53,-60,-53,51.90666707356771,,,,,,,,0
2022-01-12,52.58000183105469,52.58000183105469,51.15999984741211,51.68000030517578,50.766326904296875,4126600.0,,,,,,,10,21,60,53,-60,-53,51.80666732788086,,,,,,,,0
2022-01-13,51.63999938964844,52.45000076293945,51.45000076293945,52.2400016784668,51.316429138183594,2977300.0,,63.24576610955585,62.96418371473893,,,,10,21,60,53,-60,-53,52.0466677347819,,,,,,,,0
2022-01-14,52.189998626708984,53.11000061035156,51.869998931884766,53.09000015258789,52.15140151977539,2343600.0,,72.72219545764382,64.10423458383697,,,,10,21,60,53,-60,-53,52.68999989827474,52.30566660563151,,,,,,,0
2022-01-18,53.11000061035156,53.310001373291016,52.33000183105469,52.59000015258789,51.660240173339844,2751300.0,,80.03579525775665,72.00125227498545,,,,10,21,60,53,-60,-53,52.743334452311196,52.385242577755086,,,,,,,0
2022-01-19,52.38999938964844,52.90999984741211,52.02000045776367,52.06999969482422,51.14943313598633,1977800.0,,72.81542822172868,75.19113964570971,,,,10,21,60,53,-60,-53,52.333333333333336,52.37580453331477,,,,,,,0
2022-01-20,52.09000015258789,52.77000045776367,51.58000183105469,51.61000061035156,50.69756317138672,2525300.0,,42.49162431575041,65.11428259841192,,,,10,21,60,53,-60,-53,51.98666763305664,52.305052369631476,,,,,,,0
2022-01-21,51.439998626708984,51.7599983215332,50.369998931884766,50.560001373291016,49.66613006591797,3230200.0,,19.13011549297861,44.812389343485904,,,,10,21,60,53,-60,-53,50.89666620890299,52.048982158589936,,,,,,,0
2022-01-24,50.0099983215332,50.95000076293945,49.09000015258789,50.810001373291016,49.91170883178711,3532200.0,45.7020187280778,18.607704398361683,26.74314806903024,,,,10,21,60,53,-60,-53,50.28333409627279,51.72795523816864,,,,,,,0
2022-01-25,50.5,51.029998779296875,49.470001220703125,50.75,49.85276794433594,2249200.0,45.49145185677854,30.225490181074615,22.654436690804975,,,,10,21,60,53,-60,-53,50.416666666666664,51.48953913425919,,,,,,,0
2022-01-26,50.84000015258789,51.68000030517578,50.4900016784668,50.79999923706055,49.90188217163086,2671400.0,45.71589905068238,43.56039013575852,30.797861571731612,,,,10,21,60,53,-60,-53,50.99000040690104,51.398713911103165,,,,,,,0
2022-01-27,51.20000076293945,52.36000061035156,51.189998626708984,52.310001373291016,51.38519287109375,3317800.0,52.127084120917175,62.7979436631864,45.52794132667319,,,,10,21,60,53,-60,-53,51.95333353678385,51.499553843045106,,,,,,,0
2022-01-28,52.279998779296875,52.65999984741211,51.439998626708984,52.630001068115234,51.69953155517578,2241500.0,53.38358056200532,81.36601070575763,62.57478150156752,,,,10,21,60,53,-60,-53,52.243333180745445,51.634786449899714,0.6244130591717536,64.97266746822281,,,,,0
2022-01-31,52.029998779296875,52.029998779296875,50.790000915527344,51.56999969482422,50.65827178955078,4975700.0,48.81322074088396,87.82045701827178,77.32813712907195,,,,10,21,60,53,-60,-53,51.46333312988281,51.60361311898755,0.536388864614115,-17.43511077616672,,,,,0
2022-02-01,51.40999984741211,51.63999938964844,50.869998931884766,51.33000183105469,50.42251968383789,4598400.0,47.81507678214524,67.90003887050777,79.0288355315124,,,,10,21,60,53,-60,-53,51.28000005086263,51.54477437932848,0.48700440349624813,-36.24530244696063,,,,,0
2022-02-02,51.11000061035156,51.970001220703125,50.9900016784668,51.599998474121094,50.687740325927734,3880000.0,49.0766383665046,49.285273610147335,68.3352564996423,,,,10,21,60,53,-60,-53,51.52000045776367,51.540270029953064,0.4021435250768197,-3.360255054132681,,,,,0
2022-02-03,51.58000183105469,52.7400016784668,51.11000061035156,51.43000030517578,50.520748138427734,3115600.0,48.28514458745094,38.281862666619475,51.822391715758194,,,,10,21,60,53,-60,-53,51.76000086466471,51.58022109080973,0.36171375212739465,33.13481499254026,,,,,0
2022-02-04,50.9900016784668,52.25,50.810001373291016,51.959999084472656,51.041378021240234,2935500.0,50.941593367740765,45.37858450337825,44.31524026004835,,,,10,21,60,53,-60,-53,51.673333485921226,51.59715061719364,0.309799046054702,16.394039877952235,,,,,0
2022-02-07,52.16999816894531,53.040000915527344,51.29999923706055,52.630001068115234,51.69953155517578,2660900.0,54.1480808738194,58.14490138277025,47.268449517589325,,,,10,21,60,53,-60,-53,52.323333740234375,51.72918391229196,0.36149918821610466,109.57144530519815,,,,,0
2022-02-08,52.849998474121094,54.290000915527344,52.65999984741211,54.150001525878906,53.19266128540039,3370400.0,60.461800790762375,79.19708799094111,60.90685795902988,,,,10,21,60,53,-60,-53,53.70000076293945,52.087514248773324,0.5889514292979272,182.52625869769142,,,,,0
2022-02-09,54.220001220703125,54.25,53.75,53.970001220703125,53.01584243774414,1868500.0,59.418372157764196,89.46532886969077,75.60243941446738,,,,10,21,60,53,-60,-53,53.99000040690104,52.43342082297836,0.7648838210478817,135.67024089925894,,,,,0
2022-02-10,53.650001525878906,53.91999816894531,52.58000183105469,52.810001373291016,51.87635040283203,2334300.0,53.06297570581757,81.41763523085315,83.36001736382836,,,,10,21,60,53,-60,-53,53.10333379109701,52.55522318081812,0.7254705099989741,50.36828768129757,,,,,0
2022-02-11,52.66999816894531,53.0,52.349998474121094,52.54999923706055,51.62094497680664,2884200.0,51.727466838066235,63.360624595775086,78.08119623210635,,,,10,21,60,53,-60,-53,52.63333257039388,52.569424888013714,0.6051863595228277,7.040000310048643,,,,,0
2022-02-14,52.54999923706055,52.619998931884766,51.41999816894531,52.290000915527344,51.36554718017578,2497800.0,50.36244287874767,43.19697468871442,62.65841150511424,,,,10,21,60,53,-60,-53,52.109999338785805,52.48589296997228,0.5634967725525811,-44.47155091752203,,,,,0
2022-02-15,52.810001373291016,53.779998779296875,52.70000076293945,53.529998779296875,52.5836181640625,2037600.0,56.287106455923855,48.89264311740612,51.81674746729856,,,,10,21,60,53,-60,-53,53.336666107177734,52.64057899491873,0.5876041070446587,78.97461390685437,,,,,0
